rule,variant,rate,parameters,strategy,cec_gamma2,cec_nobequest_gamma2,cec_gamma5,cec_nobequest_gamma5,cec_gamma10,cec_nobequest_gamma10,prob_ruin,median_bequest,p5_bequest,median_retirement_consumption,p5_retirement_consumption,consumption_volatility,median_worst_spending_cut,p90_worst_spending_cut,median_total_real_spending,median_first_year_spending,median_final_year_spending
vanguard_dynamic,Vanguard dynamic (ceiling/floor),0.025,-,balanced_all_equity,1.2677457233900085,1.230310241250169,0.9700556365965719,0.9623157098173728,0.7514505652039534,0.748725660118896,0.01856,54.399044530873155,2.517282456788983,1.3476659369063109,0.6715444277022319,0.14548079548001142,0.055777269920119554,0.16848276535941908,41.380551145880546,1.1673084145535095,1.6677466204225557
vanguard_dynamic,Vanguard dynamic (ceiling/floor),0.03,-,balanced_all_equity,1.3533649374239551,1.3148798743208006,1.0120218406660644,1.0041240412059853,0.7670115762842914,0.7642353870569485,0.0339,45.59263003462815,0.9650509873386831,1.452139411480585,0.6940996123370222,0.149472209324317,0.06914139612967685,0.20566450384125115,44.58760808739229,1.2670573601402206,1.7639500199037748
vanguard_dynamic,Vanguard dynamic (ceiling/floor),0.035,-,balanced_all_equity,1.428038922982457,1.389565223425046,1.0437248146853486,1.0358589150911126,0.7724877963065563,0.7696985488066709,0.0545,37.481051674839605,0.0,1.5456147650240903,0.7093605973251762,0.152947741648103,0.08427611672492558,0.25105741923044317,47.3897068859998,1.366277785184261,1.8182144058558047
vanguard_dynamic,Vanguard dynamic (ceiling/floor),0.04,-,balanced_all_equity,1.4900823766662064,1.4529785244200868,1.062739283875375,1.055151959113598,0.7673209225938191,0.7645578682623193,0.08628,30.002199819753244,0.0,1.6273669497398173,0.7147266047210272,0.15852427999028892,0.10105992266628194,0.31401565814398436,49.81610517894553,1.4650897325441807,1.8342378534562538
vanguard_dynamic,Vanguard dynamic (ceiling/floor),0.045,-,balanced_all_equity,1.5375373813524982,1.503191610211114,1.0669249218888937,1.0598207097195045,0.7536111592167407,0.750903270434958,0.12824,23.326531628755724,0.0,1.6961349477105463,0.7060371043208031,0.16805376106887285,0.12101033969233727,0.4289309518905777,51.76120841021578,1.5649759097053648,1.8089497278241042
vanguard_dynamic,Vanguard dynamic (ceiling/floor),0.05,-,balanced_all_equity,1.5693528827587258,1.5392149913128763,1.0571100666846334,1.0506088344589732,0.7342858892115656,0.7316504772002771,0.18104,17.40932491816342,0.0,1.7529175707952906,0.6835777287026767,0.1824278222361552,0.1456992924756091,0.573255064598459,53.33075298546052,1.6669869964472224,1.7453161888641662
vanguard_dynamic,Vanguard dynamic (ceiling/floor),0.055,-,balanced_all_equity,1.5837551113139083,1.5589812891464025,1.0341544203937894,1.0282627665665107,0.7124312085630764,0.7098749631860102,0.24536,12.167407274885463,0.0,1.795357693469675,0.6490709670677184,0.20374848166245568,0.17744041082250117,0.6630877401724216,54.304013221900966,1.7674394498844324,1.6380225493903764
vanguard_dynamic,Vanguard dynamic (ceiling/floor),0.06,-,balanced_all_equity,1.5811336961493965,1.5623989812105425,1.0026292086844681,0.9972557989204686,0.6903477422603901,0.6878699291918892,0.31826,7.488150318761844,0.0,1.8221800308412455,0.6119890754138587,0.23194536058394752,0.21903595019438504,0.7232382784297846,54.8382507006248,1.8668788354573373,1.4778983389017717
vanguard_dynamic,Vanguard dynamic (ceiling/floor),0.065,-,balanced_all_equity,1.5627569880603656,1.550280065603651,0.9668333140180758,0.9618587292960731,0.6708540978644266,0.6684452225291139,0.3997,3.306839548036377,0.0,1.8336148337645155,0.578572381754683,0.267268419687398,0.2721483053721649,0.7688113633491271,54.93472684376865,1.9663773099971475,1.2438904658854866
vanguard_dynamic,Vanguard dynamic (ceiling/floor),0.07,-,balanced_all_equity,1.5308706570051964,1.5241558112596734,0.9306380077311327,0.9259408001016319,0.6540511438107194,0.6517015027690216,0.48588,0.0,0.0,1.827278112994608,0.5521388974615403,0.31002355834385975,0.3599640448344384,0.8013333360260246,54.67760243567834,2.066972167629684,0.9459590195424656
