age_retire,strategy,label,cec_crra_gamma2,cec_crra_gamma5,cec_crra_gamma10,cec_ez_gamma2_psi1.5,cec_ez_gamma5_psi1.5,cec_ez_gamma10_psi1.5,prob_ruin,median_wealth_at_retirement,mean_wealth_at_retirement,median_bequest,mean_bequest,p5_bequest,prob_zero_bequest,median_retirement_consumption,mean_retirement_consumption,p1_wealth_at_retirement,p1_bequest,p1_retirement_consumption,p5_wealth_at_retirement,p5_retirement_consumption,p10_wealth_at_retirement,p10_bequest,p10_retirement_consumption,p25_wealth_at_retirement,p25_bequest,p25_retirement_consumption,p50_wealth_at_retirement,p50_bequest,p50_retirement_consumption,p75_wealth_at_retirement,p75_bequest,p75_retirement_consumption,p90_wealth_at_retirement,p90_bequest,p90_retirement_consumption,p95_wealth_at_retirement,p95_bequest,p95_retirement_consumption,p99_wealth_at_retirement,p99_bequest,p99_retirement_consumption,mean_consumption_target,mean_consumption_shortfall,prob_consumption_below_target,median_consumption_replacement_ratio,p5_consumption_replacement_ratio
65,international_equity,100% International Equity,1.5575820579909088,1.080014580949072,0.7512726170278394,1.8871291880064258,1.2919622709577925,0.8943315909512801,0.10816,26.43117166391693,35.38191630968651,58.8088119065183,142.71287251966942,0.0,0.10816,1.690342221783774,2.034734816427656,2.9499606028301906,0.0,0.5261941546603396,6.186778242734877,0.7208307499241442,8.920886367638078,0.0,0.8639238544385945,15.420272719244224,16.422924592847828,1.1818902098951725,26.43117166391693,58.8088119065183,1.690342221783774,44.318900363851895,153.69370163850058,2.45261752045837,70.51565097739106,342.1301838936802,3.5373982433330964,92.80314664386813,543.1664284999571,4.440918844098372,163.41348627973213,1291.115778415129,7.226366476214516,1.0742688781907668,0.021810511404910464,0.10744,1.6744278578912097,0.8648897062921223
65,sixty_forty,60/40 Domestic Equity/Domestic Bonds,1.1679343027755729,0.8898824531496027,0.6779932709176205,1.2915787234080292,0.9861261060857262,0.7578366351867336,0.22728,14.707780355455196,22.81183814146882,11.28361387297507,141.52844445816785,0.0,0.22728,1.2136423480423075,1.5289321870676431,1.4649883022477577,0.0,0.4717961469943359,3.285640784577467,0.5933471470689486,4.817329221274613,0.0,0.6837284610844597,8.505261557683328,0.5570515589134825,0.8856261183122489,14.707780355455196,11.28361387297507,1.2136423480423075,24.794578488211386,38.88199342827288,1.6850899159291548,41.16953942631945,106.88102640672466,2.39657720068051,59.88844571003739,212.9516108522684,3.154073384885088,181.27780924471872,3950.893278480985,7.891852797046246,1.0742688781907668,0.06234269382337111,0.29166,1.201932355587997,0.7355593257162277
65,target_date_fund,Target-Date Fund (glide path),1.2662750242097738,0.95496271991199,0.7065357580545252,1.386695174429813,1.064898344091212,0.8114147721959298,0.21144,17.652728569079052,23.729253040011404,10.609288931953003,36.583008436105594,0.0,0.21144,1.3328366752485343,1.5671594756495604,2.409903818675612,0.0,0.49079434861592125,4.612059340552145,0.6348360996007298,6.388557204475208,0.0,0.743730974049017,10.701464850369497,1.0663937087974564,0.9734035774086398,17.652728569079052,10.609288931953003,1.3328366752485343,28.570367511191737,32.20694523692354,1.8367626728905868,44.97401346187268,75.90170875118132,2.55582391357894,60.909765987210456,132.44368766089767,3.193956154751974,120.13861718545175,455.3775078118733,5.505118967421286,1.0742688781907668,0.04122732980633894,0.20554,1.3156469820109205,0.7935348268399666
65,bills_only,100% Bills (cash),0.8591911100231403,0.7429961002915989,0.617715386154074,0.8766864078771891,0.7720134711791858,0.6560240494906777,0.53638,6.617568759626723,7.561409334074027,0.0,1.565379047663436,0.0,0.53638,0.8719540855851775,0.9280127499957409,0.9353319233260688,0.0,0.43938655811930116,2.0224894430043556,0.5208061765585057,2.809729455927143,0.0,0.5790938455085776,4.3772213343259505,0.0,0.6985856322479571,6.617568759626723,0.0,0.8719540855851775,9.643831189316138,1.5816211945580632,1.1015911871677238,13.362240107239023,4.662412784307855,1.3449465835824017,16.18937115163176,7.749286993882858,1.5100396500356772,23.230518309936517,17.47936906183126,1.8982932463693563,1.0742688781907668,0.16772497811935344,0.75842,0.8887377542374858,0.6641403315968297
67,balanced_all_equity,50/50 Domestic/International Equity,1.5472629274996499,1.0660254119638048,0.7478504002642472,1.8535618284843127,1.2670075705427168,0.8930575492642769,0.1194,25.90096532427995,38.7003254255181,42.34658577578452,184.36563980891802,0.0,0.1194,1.667054310050688,2.164262758417368,3.0598259070190124,0.0,0.5278165528589124,5.916266893494917,0.7099496508180354,8.407401721902296,0.0,0.8458556558244514,14.620919266802067,10.142228059221965,1.1531234959083343,25.90096532427995,42.34658577578452,1.667054310050688,45.07584203243609,121.38119353954968,2.4861750315826194,75.95373941900128,295.8951334623709,3.746797890545281,107.53676127092369,513.9963556041778,5.021268451440193,235.9662100600865,2724.8372682701756,10.16955013070576,1.0704546890303526,0.02250262495975388,0.11418,1.6521223417488689,0.8662786545858401
67,domestic_equity,100% Domestic Equity,1.2754958524146032,0.8940717692200626,0.6653198349755161,1.4571643459422536,1.0137275531479701,0.7523391901221387,0.2414,18.830915639543655,55.32941182258462,16.003153388375583,2360.4261109885965,0.0,0.2414,1.348620396466856,2.781671073500662,1.1339144774808962,0.0,0.4618958972518778,2.972932890139833,0.5819836368448326,4.802478657802052,0.0,0.6789700612878361,9.427823015476772,0.22931530992412275,0.9142413469233462,18.830915639543655,16.003153388375583,1.348620396466856,36.70598875818118,71.15699301797348,2.1066045533708193,71.19578189264428,226.97675651906442,3.481430579446734,113.78937048466345,493.54609046816944,5.122464422010056,879.3287746097012,37806.61507720782,35.230312423240406,1.0704546890303526,0.05812051029729342,0.25416,1.3461391197156343,0.7318789746563127
67,international_equity,100% International Equity,1.6750707127558049,1.1137350952711602,0.7543261463324893,2.062487952068491,1.3492390435852797,0.9093872725335027,0.0978,30.34577711789489,41.46329174285537,62.600443085075966,146.72576763573977,0.0,0.0978,1.8360689439050808,2.2757603859588547,3.109327122380282,0.0,0.5328641492594269,6.766223053456416,0.7456677309341497,9.837583576065606,0.28107592018301286,0.9017192108859848,17.367517622604744,18.387811637486216,1.2633495921069278,30.34577711789489,62.600443085075966,1.8360689439050808,51.69149953395152,158.31972921367174,2.7449109105778726,82.95985193011882,349.93081978988414,4.033831239052156,111.47117422861223,547.8865703895714,5.193610246471792,195.9345055504637,1283.1865597491837,8.60013984392861,1.0704546890303526,0.01794395478574502,0.08848,1.8358453322544737,0.89307470165648
67,sixty_forty,60/40 Domestic Equity/Domestic Bonds,1.2192492201476417,0.9066845987866372,0.681429358122963,1.3638030342301066,1.0131396764464993,0.7656055846627903,0.19774,16.215310180345206,26.325205544739077,12.776725921488492,144.34229794250155,0.0,0.19774,1.2741174345140016,1.6697722338663195,1.5119327743362387,0.0,0.47451662556077934,3.4203943977903624,0.6032752314881032,5.119072157848872,0.0,0.6984148807669331,9.180577430303792,1.422457897477828,0.9184891038255998,16.215310180345206,12.776725921488492,1.2741174345140016,27.785881080671718,41.69643448053313,1.8031722450355043,47.22984274206342,111.99414897141784,2.631280631728667,69.24736592197546,220.53341196152053,3.5336576424069475,234.81057967883282,3970.1757209478383,10.01539110834577,1.0704546890303526,0.054446750596636166,0.25246,1.26699674500699,0.7484759679286489
67,target_date_fund,Target-Date Fund (glide path),1.3250456613173232,0.976615601230425,0.7118405559637975,1.4662446454605174,1.097802629602226,0.8218263577741016,0.18238,19.321336516755082,26.514109433764954,12.104369410076247,38.263836683737665,0.0,0.18238,1.4022730259861298,1.6799999096255602,2.5007476178350805,0.0,0.49934827805795584,4.845478866621701,0.6499703391215592,6.81158913801852,0.0,0.7644526074566453,11.573568331287115,1.9989982143930516,1.0141677410437495,19.321336516755082,12.104369410076247,1.4022730259861298,31.69207262086402,34.586031913656925,1.9640800368327982,50.693006550937376,79.25895570171407,2.767981639933437,69.63890097539787,135.88069873405252,3.547143725441664,141.69872366939546,455.58197846252494,6.412079032754985,1.0704546890303526,0.035271942986496635,0.17512,1.3907251916704566,0.8107036226207144
67,bills_only,100% Bills (cash),0.8749534091227494,0.7499336866505568,0.6188797380394089,0.8969432343723261,0.7827139178871837,0.6591431533567323,0.43958,6.974915396594271,8.018147273339249,0.273873575837539,1.9683530248303849,0.0,0.43958,0.8892592303812716,0.9499893977206252,0.9460205558768967,0.0,0.44162718678600427,2.0597626180750153,0.5258468575497376,2.8601288827677873,0.0,0.5850759735849699,4.5485538994073265,0.0,0.7094640557243161,6.974915396594271,0.273873575837539,0.8892592303812716,10.244748986051068,2.291978583235563,1.1294195107207514,14.331453170065831,5.625773777453204,1.384747109069553,17.487423043489994,8.955151154458862,1.5629075592504598,25.403265564546782,19.174759636521816,1.9816033864474198,1.0704546890303526,0.1511520404190671,0.69986,0.9114256182260114,0.6732075608352077
70,balanced_all_equity,50/50 Domestic/International Equity,1.712969131565642,1.1176820749539744,0.7620834447399931,2.106148430387328,1.3501960877617347,0.9159285500256303,0.08872,31.173853783179425,48.88616977997921,47.32749422878254,191.71162721453402,0.0,0.08872,1.8727890013679824,2.5732224396540695,3.2257420350559687,0.0,0.544269659144417,6.626067632965244,0.7487953989578844,9.572200326119969,0.7871686296680707,0.8995148565409614,17.095399873047043,13.357325816341092,1.2611986532917814,31.173853783179425,47.32749422878254,1.8727890013679824,55.799669594881415,129.05112965900625,2.911742383096519,96.17104663076067,307.98277762648536,4.5553442790684215,139.40531941531515,535.1393936889592,6.290245835041137,327.4430793531127,2841.2577633664378,13.842626793364753,1.0605511731351625,0.017034590485715317,0.08494,1.8888336098599834,0.9076315482587346
70,domestic_equity,100% Domestic Equity,1.370132501418494,0.9161538855544064,0.6665395228791956,1.5953798836849558,1.0503740828223544,0.759459121137163,0.1981,21.980697194326495,80.16329268084743,19.48388411773731,2386.4851179832553,0.0,0.1981,1.480725626616126,3.7749698128195988,1.1441053038335538,0.0,0.46479971626329875,3.1524419560013834,0.5949804126220002,5.122098271568381,0.0,0.7018167000232163,10.544747718659487,1.676158275122789,0.9650583654791303,21.980697194326495,19.48388411773731,1.480725626616126,44.5785134547645,77.22974226461766,2.415652201161932,88.69769342390558,238.8602455863217,4.178798261112294,144.97818140939646,511.6761257378452,6.391759142678951,1326.750609063234,38688.91290607395,53.38921003136106,1.0605511731351625,0.04864421895296526,0.21196,1.4918229168219446,0.7486016813307762
