withdrawal_rate,strategy,label,cec_crra_gamma2,cec_crra_gamma5,cec_crra_gamma10,cec_ez_gamma2_psi1.5,cec_ez_gamma5_psi1.5,cec_ez_gamma10_psi1.5,prob_ruin,median_wealth_at_retirement,mean_wealth_at_retirement,median_bequest,mean_bequest,p5_bequest,prob_zero_bequest,median_retirement_consumption,mean_retirement_consumption,p1_wealth_at_retirement,p1_bequest,p1_retirement_consumption,p5_wealth_at_retirement,p5_retirement_consumption,p10_wealth_at_retirement,p10_bequest,p10_retirement_consumption,p25_wealth_at_retirement,p25_bequest,p25_retirement_consumption,p50_wealth_at_retirement,p50_bequest,p50_retirement_consumption,p75_wealth_at_retirement,p75_bequest,p75_retirement_consumption,p90_wealth_at_retirement,p90_bequest,p90_retirement_consumption,p95_wealth_at_retirement,p95_bequest,p95_retirement_consumption,p99_wealth_at_retirement,p99_bequest,p99_retirement_consumption,mean_consumption_target,mean_consumption_shortfall,prob_consumption_below_target,median_consumption_replacement_ratio,p5_consumption_replacement_ratio
0.035,balanced_all_equity,50/50 Domestic/International Equity,1.296870912083692,0.9861735467057531,0.7438060131353684,1.5376512832714937,1.1469744317450674,0.8540305759859775,0.09734,20.07978708978618,28.077218070225502,45.953809119124145,194.86576021895,0.0,0.10428,1.3479227226053605,1.6194769332783485,2.6873696789212733,0.0,0.5216706326406652,5.0659178183957945,0.6680499973645584,7.035498552549397,0.0,0.7715274624736286,11.766029836601142,12.14524728304006,0.9941458192140891,20.07978708978618,45.953809119124145,1.3479227226053605,33.55369986712904,128.7600540470448,1.8777211985415003,54.466807838331654,311.21145046535105,2.64924777994053,75.29848608855988,545.0482728685938,3.389796794636392,149.3909725228749,2816.2678884388365,5.947957548481546,1.075741161498871,0.040578489772539035,0.2041,1.3278318153354238,0.7949873480557222
0.035,domestic_equity,100% Domestic Equity,1.1271486201393632,0.8571094431964122,0.6654798410518845,1.2745841411140726,0.9554530232603037,0.7371193624273642,0.22064,15.108063489633508,34.79101091688022,17.492515009906956,2452.5097889503836,0.0,0.23148,1.1521410708629753,1.8189190755268656,1.0778279668581936,0.0,0.463960897459864,2.77330293997912,0.5738580666118167,4.265057818531017,0.0,0.6530696742318389,8.018693736533397,0.5628415187917656,0.8421039155608222,15.108063489633508,17.492515009906956,1.1521410708629753,28.356738937573702,75.43801098750296,1.664762725822572,52.16465545939455,237.54964763838942,2.5066290424866358,80.78125090733201,520.6203351726043,3.4822343728966176,448.91265266005485,40358.958445423144,15.99159508899857,1.075741161498871,0.08313355078408986,0.36572,1.1349321954849634,0.7000398455969455
0.035,international_equity,100% International Equity,1.3757311120257463,1.026023193519244,0.7541076168396438,1.674633572826918,1.2159292588786361,0.8727703263861363,0.08132,23.035540431490276,30.15229022351887,67.40087595981817,156.02957845388283,0.0,0.08604,1.451051339479958,1.6924289376607726,2.7501892646303143,0.0,0.5299831710845369,5.686238170261025,0.6929113895868595,7.988652904866822,1.5270869636382487,0.8103789670399723,13.66677526047373,21.13455205701269,1.0604949718339347,23.035540431490276,67.40087595981817,1.451051339479958,37.837935050006806,170.1652501026636,2.02305872641063,59.073372819766924,367.42275746853153,2.8099740897774836,78.21159458990947,582.2323942540061,3.487054923284644,131.10497507722405,1377.3284247792028,5.345082571349099,1.075741161498871,0.03252828810212644,0.16242,1.4310258703305858,0.8185908492000694
0.035,sixty_forty,60/40 Domestic Equity/Domestic Bonds,1.080283858944159,0.8614112577826771,0.6783413759406879,1.1993030348150586,0.9494293192272484,0.7464311688538757,0.17354,13.276144452025072,19.655086165845848,13.933819647009908,152.09319704142854,0.0,0.1851,1.103708265121031,1.3211041935025254,1.4513477131512074,0.0,0.47776810969460515,3.2012814697090786,0.5884778244998612,4.599342107070248,0.0,0.6661314458692628,7.8819976150358775,1.9099998425210434,0.8398316958547737,13.276144452025072,13.933819647009908,1.103708265121031,21.91881417228435,43.72108489420076,1.48318755990705,35.7753962264165,116.47979739343793,2.0181437073830732,50.93902099983887,231.27733546837632,2.570583156669544,142.21569584197516,4256.122936131803,5.629872872196963,1.075741161498871,0.08179749611069728,0.38238,1.0899135036209984,0.7140669903241107
0.035,target_date_fund,Target-Date Fund (glide path),1.163719310107078,0.9221782328421032,0.7111891556185949,1.280121070584324,1.0185289609403356,0.7946485479066803,0.1481,15.987709960224779,21.077555601567862,13.504525924545888,41.67878050598814,0.0,0.16118,1.2023717449539493,1.3733902478030304,2.3312296940432082,0.0,0.4968335444685399,4.416982201636415,0.6289913243788687,6.0724503600891255,0.0,0.721095539984967,9.832887571360288,2.716801347016947,0.9094349855817665,15.987709960224779,13.504525924545888,1.2023717449539493,25.454941430027052,37.14010171820259,1.606246003758244,39.647699178258534,85.56483454531532,2.15025589161174,53.2156546345036,146.14230825203308,2.6449293679479022,102.07778187507458,502.2874065538723,4.307991736893891,1.075741161498871,0.0563063865505515,0.28144,1.1831504893330593,0.7630832600691636
0.035,bills_only,100% Bills (cash),0.8305234427499886,0.7290792433293682,0.6172586137892443,0.8486278116631462,0.7549705599945051,0.648356238458802,0.40024,6.285229027846699,7.12501760709177,0.27849861526117575,2.035612017617678,0.0,0.44124,0.8415004088289095,0.8873196311017978,0.9528913820491977,0.0,0.44320791781645735,2.006425612439432,0.5207680562092337,2.7572160318083108,0.0,0.5739828020927032,4.216834026940628,0.0,0.6824043303250293,6.285229027846699,0.27849861526117575,0.8415004088289095,9.050193412633572,2.351231161387776,1.048373304252658,12.458337196904633,5.84547374664099,1.2576723570620447,14.940992285889086,9.272259710309916,1.3961681052845307,21.29096577817797,19.904502535844042,1.719780759700992,1.075741161498871,0.19790367422906627,0.85206,0.8518232126636269,0.6492266459313658
0.04,balanced_all_equity,50/50 Domestic/International Equity,1.358322952274493,1.0025242507178538,0.7355353848024861,1.582893243869437,1.165027449677994,0.861360749328979,0.14448,20.07978708978618,28.077218070225502,36.915879985987075,177.05815415315686,0.0,0.15308,1.4322342252312072,1.740144843040017,2.6873696789212733,0.0,0.5081975328848761,5.0659178183957945,0.6662167400494348,7.035498552549397,0.0,0.7827232702268223,11.766029836601142,7.167810486518147,1.0341502540284497,20.07978708978618,36.915879985987075,1.4322342252312072,33.55369986712904,112.43918852535752,2.027025750758563,54.466807838331654,280.2757343132426,2.90003755468334,75.29848608855988,496.8240925572417,3.740308492041178,149.3909725228749,2657.039834017374,6.662852411445781,1.075741161498871,0.033803312495152116,0.17064,1.4092883185939764,0.8150294994942401
0.04,domestic_equity,100% Domestic Equity,1.1625493549017787,0.8636009244767896,0.6609637220100234,1.3013736721399947,0.965905727198751,0.7414798417640199,0.28052,15.108063489633508,34.79101091688022,12.57720887751137,2349.902259476053,0.0,0.29232,1.2009058124724812,1.9614367215460253,1.0778279668581936,0.0,0.45778400130166164,2.77330293997912,0.5669249441050854,4.265057818531017,0.0,0.6512804869171431,8.018693736533397,0.0,0.8541309614006476,15.108063489633508,12.57720887751137,1.2009058124724812,28.356738937573702,64.14378957909919,1.7770741624229571,52.16465545939455,212.1470060850556,2.7246546445130915,80.78125090733201,478.4071166573387,3.8187291944527137,448.91265266005485,38191.92991055384,18.11312172141247,1.075741161498871,0.07446495501995008,0.32974,1.1867509105875111,0.7099437081070462
0.04,international_equity,100% International Equity,1.4487950845358288,1.0446254363936025,0.7449834117823239,1.7304874947547946,1.2359794178769254,0.8787265504350819,0.11556,23.035540431490276,30.15229022351887,55.6762165787637,139.04304690395756,0.0,0.12194,1.551813735347518,1.825666228176157,2.7501892646303143,0.0,0.518822886470559,5.686238170261025,0.6963123039300665,7.988652904866822,0.0,0.827741182617391,13.66677526047373,14.341383377747583,1.1118369106376313,23.035540431490276,55.6762165787637,1.551813735347518,37.837935050006806,149.65540769049161,2.197491208465234,59.073372819766924,332.3766881585456,3.087669188087936,78.21159458990947,533.988841196949,3.856935610563629,131.10497507722405,1277.353049238504,5.957311661800457,1.075741161498871,0.02688327928302631,0.1352,1.5317664434121192,0.8393982966719026
0.04,sixty_forty,60/40 Domestic Equity/Domestic Bonds,1.1197220756361457,0.8748981638344984,0.6765895710291767,1.2268058942824673,0.9621761862961277,0.7521209217945327,0.23874,13.276144452025072,19.655086165845848,9.927647323925871,139.97991533473245,0.0,0.25256,1.1542240811963582,1.4027997234259755,1.4513477131512074,0.0,0.47017714744300765,3.2012814697090786,0.5861477684481207,4.599342107070248,0.0,0.6707791677087062,7.8819976150358775,0.0,0.8611743921396755,13.276144452025072,9.927647323925871,1.1542240811963582,21.91881417228435,36.358407167249396,1.5785317163605943,35.7753962264165,102.11857632889,2.1791679043030454,50.93902099983887,207.0187140958172,2.803440417967267,142.21569584197516,3991.5856804884825,6.337323203590804,1.075741161498871,0.07107206182112362,0.33332,1.14095864619276,0.7249705494349523
0.04,target_date_fund,Target-Date Fund (glide path),1.2112935748422073,0.936437171701132,0.7043992235633713,1.314782209299764,1.035588399718474,0.8025876147988766,0.22082,15.987709960224779,21.077555601567862,9.334324628536438,35.37032603984556,0.0,0.23822,1.2666851885842894,1.461000841368301,2.3312296940432082,0.0,0.48737645239897354,4.416982201636415,0.6234995788191559,6.0724503600891255,0.0,0.7266484833783282,9.832887571360288,0.3278619066455664,0.9380039317424544,15.987709960224779,9.334324628536438,1.2666851885842894,25.454941430027052,30.16522921378104,1.7177318626974345,39.647699178258534,73.40010135962629,2.333856834365839,53.2156546345036,128.81678723562504,2.8956035760810406,102.07778187507458,455.6913923337868,4.811509358814679,1.075741161498871,0.047650680234622114,0.2397,1.2456792361041362,0.7788076426020673
0.04,bills_only,100% Bills (cash),0.8441785632073282,0.7359849791218606,0.6164928484877124,0.8586570389571182,0.7624345533313678,0.6532622712272631,0.57972,6.285229027846699,7.12501760709177,0.0,1.2629513314249359,0.0,0.61956,0.8547309360909784,0.9060834363257402,0.9528913820491977,0.0,0.4367170286802935,2.006425612439432,0.5163298252595968,2.7572160318083108,0.0,0.5725438581560751,4.216834026940628,0.0,0.6874146782450363,6.285229027846699,0.0,0.8547309360909784,9.050193412633572,1.0023978823788233,1.074321774279985,12.458337196904633,3.8375961683534805,1.3047761044000734,14.940992285889086,6.694034752286761,1.456405006510578,21.29096577817797,15.795625028223016,1.8094712564083022,1.075741161498871,0.18411078415063034,0.81156,0.8670331654219279,0.6553654107874025
0.045,balanced_all_equity,50/50 Domestic/International Equity,1.4058806243345336,1.002745662953094,0.7185844354496709,1.6174178072528989,1.17761231404778,0.8663624978964615,0.20272,20.07978708978618,28.077218070225502,28.39330225587373,159.84634775125224,0.0,0.21294,1.5071202413394622,1.8503620388129254,2.6873696789212733,0.0,0.4922740947222902,5.0659178183957945,0.6504664701252941,7.035498552549397,0.0,0.7808889274560022,11.766029836601142,2.450709595281374,1.0602853022425995,20.07978708978618,28.39330225587373,1.5071202413394622,33.55369986712904,96.28632626679428,2.169507435863232,54.466807838331654,250.60618324596578,3.1436486887887,75.29848608855988,450.3752845284772,4.089255495941145,149.3909725228749,2455.8220577195148,7.3806265703699045,1.075741161498871,0.029481997088720374,0.1502,1.4831103970437716,0.8298853972609487
0.045,domestic_equity,100% Domestic Equity,1.188771096689814,0.8629940543367943,0.65381714077313,1.3221494300444832,0.9739433524459231,0.7450374248595206,0.34296,15.108063489633508,34.79101091688022,7.933451139615744,2247.8252858392184,0.0,0.3549,1.2414015784926469,2.0959774806177016,1.0778279668581936,0.0,0.4512821672989606,2.77330293997912,0.5565075508176747,4.265057818531017,0.0,0.6419864761827947,8.018693736533397,0.0,0.8573369907485547,15.108063489633508,7.933451139615744,1.2414015784926469,28.356738937573702,53.25254198142376,1.8823893882298108,52.16465545939455,189.1062137298643,2.9300606153384177,80.78125090733201,434.95107109273675,4.151308434689366,448.91265266005485,36433.15829137271,20.19025372977349,1.075741161498871,0.06861723501619285,0.30464,1.229801568741988,0.7159261292130791
0.045,international_equity,100% International Equity,1.5076836338187414,1.0473484082719704,0.728540349262313,1.773966034887862,1.250690786488024,0.8835245701002215,0.16256,23.035540431490276,30.15229022351887,44.33850606190706,122.64772160252951,0.0,0.17182,1.645555306976194,1.948325127308923,2.7501892646303143,0.0,0.5034965782538816,5.686238170261025,0.6842384212990088,7.988652904866822,0.0,0.8308933978763817,13.66677526047373,7.393252261636119,1.1526296687089594,23.035540431490276,44.33850606190706,1.645555306976194,37.837935050006806,129.2898572389306,2.362464671414887,59.073372819766924,299.28122771231176,3.352819471526703,78.21159458990947,486.25051815063676,4.217787343774643,131.10497507722405,1186.2282644549912,6.5695407522518146,1.075741161498871,0.023222343167341838,0.11628,1.6228561349076633,0.8560243260919767
0.045,sixty_forty,60/40 Domestic Equity/Domestic Bonds,1.1498196809420826,0.8788886542238603,0.669338671258797,1.2478363273091306,0.9717460054196966,0.7566015797522669,0.3156,13.276144452025072,19.655086165845848,6.177411158945988,128.2229455585938,0.0,0.33214,1.1973189929882322,1.4765413153070608,1.4513477131512074,0.0,0.4616951151922464,3.2012814697090786,0.5773104487961263,4.599342107070248,0.0,0.6668727913235435,7.8819976150358775,0.0,0.8708576027331771,13.276144452025072,6.177411158945988,1.1973189929882322,21.91881417228435,29.278268564142348,1.6659334690217742,35.7753962264165,88.26639565365015,2.334297485353461,50.93902099983887,183.57840675446258,3.0322383103876955,142.21569584197516,3716.993792670454,7.0365492884267,1.075741161498871,0.06413887515153509,0.30058,1.184104868265072,0.7330121758995339
0.045,target_date_fund,Target-Date Fund (glide path),1.246158369781355,0.9367347800159823,0.6912373534824733,1.3411030523698073,1.048362354993422,0.808858281894051,0.31056,15.987709960224779,21.077555601567862,5.3730945287249146,29.46574518879662,0.0,0.33176,1.3205108567466408,1.538327910299818,2.3312296940432082,0.0,0.47346450421768166,4.416982201636415,0.6065012102298297,6.0724503600891255,0.0,0.7167674626323737,9.832887571360288,0.0,0.9532149094992786,15.987709960224779,5.3730945287249146,1.3205108567466408,25.454941430027052,23.383241010011503,1.8208655247567807,39.647699178258534,61.81959348056178,2.513335701512373,53.2156546345036,111.04453028001329,3.1320322236043228,102.07778187507458,401.3733083656709,5.307662733895114,1.075741161498871,0.04241545870445808,0.21368,1.2981472445520046,0.7912927685699184
0.045,bills_only,100% Bills (cash),0.8525416378514308,0.7367956255624696,0.6112614545882197,0.866513874193361,0.7684283015625404,0.6572879312413694,0.7368,6.285229027846699,7.12501760709177,0.0,0.7224162303869612,0.0,0.76914,0.8593821193880438,0.9178058225935922,0.9528913820491977,0.0,0.42896764822363864,2.006425612439432,0.507899894791064,2.7572160318083108,0.0,0.5641118259956825,4.216834026940628,0.0,0.684945649466894,6.285229027846699,0.0,0.8593821193880438,9.050193412633572,0.0,1.0933160108307782,12.458337196904633,2.0351782772315294,1.3447147473930547,14.940992285889086,4.331651521354291,1.5118421909916724,21.29096577817797,11.73926945431016,1.894987751269003,1.075741161498871,0.17686254519069644,0.7852,0.8747385279693782,0.6583967386929027
0.05,balanced_all_equity,50/50 Domestic/International Equity,1.4376652220599533,0.9889617393241373,0.6984082820405807,1.6417394799267204,1.185836410194769,0.8695474342725154,0.27032,20.07978708978618,28.077218070225502,20.355921586148376,143.38908975473288,0.0,0.28176,1.571701049380919,1.9479920405832953,2.6873696789212733,0.0,0.47534973213794063,5.0659178183957945,0.622954813243974,7.035498552549397,0.0,0.7603196347488317,11.766029836601142,0.0,1.0736382000693299,20.07978708978618,20.355921586148376,1.571701049380919,33.55369986712904,80.95277181728275,2.3001868384432225,54.466807838331654,222.43796008543427,3.3737294364058794,75.29848608855988,404.82229891114565,4.417649140624545,149.3909725228749,2263.0224500331406,8.069266670849945,1.075741161498871,0.026742879937475955,0.13594,1.546057974885449,0.841780414609162
0.05,domestic_equity,100% Domestic Equity,1.2055495655569004,0.8565382309624867,0.6449712107637932,1.3371477203139657,0.9798064059089073,0.747723933075264,0.4092,15.108063489633508,34.79101091688022,3.8268252419696536,2146.325953728838,0.0,0.42204,1.2722854789861626,2.2210260634039027,1.0778279668581936,0.0,0.44413687963449505,2.77330293997912,0.543784405535109,4.265057818531017,0.0,0.6285227378465816,8.018693736533397,0.0,0.849762670939536,15.108063489633508,3.8268252419696536,1.2722854789861626,28.356738937573702,42.91328927487449,1.9741882253052838,52.16465545939455,164.34901168990984,3.1282142532437085,80.78125090733201,392.5510383328413,4.463960897316619,448.91265266005485,34339.88829120859,22.35595447713545,1.075741161498871,0.06479820010539028,0.28728,1.2666518101345279,0.7216009797867116
0.05,international_equity,100% International Equity,1.5473636005716802,1.0323951930991138,0.7084135775620344,1.8039365736104047,1.2600612205814212,0.8870861568927011,0.22514,23.035540431490276,30.15229022351887,33.28783072201868,107.13775638410222,0.0,0.2365,1.724913509053386,2.055835416930925,2.7501892646303143,0.0,0.4850181846455974,5.686238170261025,0.6537201684178591,7.988652904866822,0.0,0.8126585100365726,13.66677526047373,1.037353358137938,1.1760774308223112,23.035540431490276,33.28783072201868,1.724913509053386,37.837935050006806,109.8784778877774,2.516848035442195,59.073372819766924,265.575346114017,3.606639274063671,78.21159458990947,439.379777903917,4.550576879654752,131.10497507722405,1089.1895152328661,7.1525876359624405,1.075741161498871,0.02089626364912005,0.10518,1.703230471045115,0.8695973259159158
0.05,sixty_forty,60/40 Domestic Equity/Domestic Bonds,1.1695277759647358,0.873823133903235,0.6586223542705969,1.262824515929503,0.9786096638570897,0.7600876539570175,0.39974,13.276144452025072,19.655086165845848,2.71968788506684,116.95166976211961,0.0,0.41684,1.2313592173273769,1.5401689175085358,1.4513477131512074,0.0,0.4526382416954058,3.2012814697090786,0.5607782628564133,4.599342107070248,0.0,0.6511680606168172,7.8819976150358775,0.0,0.869163803685287,13.276144452025072,2.71968788506684,1.2313592173273769,21.91881417228435,22.496618066950205,1.7448318079991525,35.7753962264165,75.05044988834598,2.4776158687598677,50.93902099983887,160.26094692033908,3.2512689595889643,142.21569584197516,3503.040405204632,7.721502166511234,1.075741161498871,0.05994744904390367,0.28104,1.217414855509999,0.7382844312045677
0.05,target_date_fund,Target-Date Fund (glide path),1.2661960742132417,0.9236433863435678,0.6741322312815975,1.3594140312318224,1.0574416756801206,0.8136542335114239,0.41498,15.987709960224779,21.077555601567862,1.7600778315914094,24.094749032581483,0.0,0.43894,1.3604543801836053,1.6024815311256526,2.3312296940432082,0.0,0.45857430964926993,4.416982201636415,0.5808873030708882,6.0724503600891255,0.0,0.6898867445620862,9.832887571360288,0.0,0.9495294286192405,15.987709960224779,1.7600778315914094,1.3604543801836053,25.454941430027052,17.00789645513491,1.9180497517314248,39.647699178258534,50.84847506309862,2.678476447475569,53.2156546345036,93.81971461702223,3.366394852122424,102.07778187507458,357.4007444573628,5.780252408465132,1.075741161498871,0.03935470347105062,0.19876,1.338841365754182,0.7995390267875857
0.05,bills_only,100% Bills (cash),0.856526670632991,0.733086546495189,0.6040241639448086,0.8726265225419083,0.7732385149121341,0.6606050322642159,0.85022,6.285229027846699,7.12501760709177,0.0,0.3813883999861681,0.0,0.87074,0.8568510613364746,0.9237291236308993,0.9528913820491977,0.0,0.4216348719375408,2.006425612439432,0.49831729660008867,2.7572160318083108,0.0,0.5531067122913422,4.216834026940628,0.0,0.675475390334567,6.285229027846699,0.0,0.8568510613364746,9.050193412633572,0.0,1.1058919593114456,12.458337196904633,0.5158616219331124,1.3792616745518114,14.940992285889086,2.2788131279779984,1.5597012357940752,21.29096577817797,7.989432476395591,1.9753942089778154,1.075741161498871,0.17395914730933662,0.77484,0.87730945017264,0.6600239050457339
0.055,balanced_all_equity,50/50 Domestic/International Equity,1.453547194209977,0.9657534467797002,0.6791811983386389,1.6567612381293244,1.1904681978636222,0.8715608012078616,0.34004,20.07978708978618,28.077218070225502,12.81319332788878,127.78654661280127,0.0,0.35292,1.621166004090011,2.032106843749928,2.6873696789212733,0.0,0.4603789956750851,5.0659178183957945,0.5918640073656406,7.035498552549397,0.0,0.7224994386283338,11.766029836601142,0.0,1.0688599789338844,20.07978708978618,12.81319332788878,1.621166004090011,33.55369986712904,66.26224108757327,2.422266262208165,54.466807838331654,194.20675230912764,3.586436357333306,75.29848608855988,363.8792450189172,4.724364190578928,149.3909725228749,2081.6118467359247,8.70384664101584,1.075741161498871,0.025060024255928365,0.12722,1.5957299631993753,0.8498896421012999
0.055,domestic_equity,100% Domestic Equity,1.2129793365418042,0.8456703646569017,0.6358114597236671,1.3469552676867385,0.9839525506376247,0.7499356683955078,0.47498,15.108063489633508,34.79101091688022,0.47565662623977045,2045.5071749722033,0.0,0.4884,1.2913247952889653,2.335005351154863,1.0778279668581936,0.0,0.43753427230964126,2.77330293997912,0.5316569544881553,4.265057818531017,0.0,0.6121480777338051,8.018693736533397,0.0,0.8350933532220356,15.108063489633508,0.47565662623977045,1.2913247952889653,28.356738937573702,33.1198372324093,2.0536912946929404,52.16465545939455,142.3909426916568,3.3093832299702934,80.78125090733201,348.55194949911817,4.765631831420725,448.91265266005485,31647.245018401318,24.451262903840856,1.075741161498871,0.062323280933365165,0.27674,1.2956096459488675,0.724824899323235
0.055,international_equity,100% International Equity,1.5659472453116883,1.0043330548522706,0.688325238438414,1.8215881043195237,1.265165324653208,0.8897881130035171,0.2967,23.035540431490276,30.15229022351887,22.996579248178108,92.80174940075852,0.0,0.30756,1.7898197745242193,2.1450655584444123,2.7501892646303143,0.0,0.4685041240400205,5.686238170261025,0.614018037966725,7.988652904866822,0.0,0.7702548079816744,13.66677526047373,0.0,1.1760935299589519,23.035540431490276,22.996579248178108,1.7898197745242193,37.837935050006806,91.51101234976042,2.653731579153944,59.073372819766924,233.7982075626661,3.831642051125832,78.21159458990947,395.52855109948257,4.864369816768765,131.10497507722405,1003.0247326388984,7.710464340046252,1.075741161498871,0.01940062223646194,0.09738,1.7675207353583628,0.8776127506150879
0.055,sixty_forty,60/40 Domestic Equity/Domestic Bonds,1.1788190243055467,0.8616468678936899,0.6463137833734551,1.2722927683849066,0.9832566221886361,0.7627483002012178,0.48634,13.276144452025072,19.655086165845848,0.0,106.22658031857885,0.0,0.50494,1.251529421872249,1.5932082948599755,1.4513477131512074,0.0,0.44280019992374897,3.2012814697090786,0.5430020825452289,4.599342107070248,0.0,0.6296788714070155,7.8819976150358775,0.0,0.855041723802803,13.276144452025072,0.0,1.251529421872249,21.91881417228435,16.028344872039973,1.8134373360141511,35.7753962264165,62.285443100321615,2.6116604721407155,50.93902099983887,138.51798720282954,3.4551809051558005,142.21569584197516,3251.617205551773,8.423735636910674,1.075741161498871,0.05754424231888722,0.27008,1.241573105376511,0.741491180553529
0.055,target_date_fund,Target-Date Fund (glide path),1.2716703500020816,0.9015034055270998,0.6568050609697568,1.3705861920182607,1.0634483066322666,0.8172978917352085,0.52086,15.987709960224779,21.077555601567862,0.0,19.325444195097308,0.0,0.54574,1.3858083403352592,1.6523900742403477,2.3312296940432082,0.0,0.4469383160193528,4.416982201636415,0.5537548337277951,6.0724503600891255,0.0,0.6533180959872436,9.832887571360288,0.0,0.9236212092296039,15.987709960224779,0.0,1.3858083403352592,25.454941430027052,11.15738761407443,1.9977437017628,39.647699178258534,40.32237719806857,2.827116873530621,53.2156546345036,77.75198666741518,3.5827918019500737,102.07778187507458,306.94082039324815,6.248278453162004,1.075741161498871,0.0376926800694481,0.1907,1.36462225981365,0.8039301615064085
0.055,bills_only,100% Bills (cash),0.8573709483964479,0.7269036242406547,0.5966032564648014,0.8773185289206493,0.7770786816960682,0.6633424417363545,0.91888,6.285229027846699,7.12501760709177,0.0,0.1815737012984905,0.0,0.93152,0.8507239798142041,0.9258022669779992,0.9528913820491977,0.0,0.4163118322586824,2.006425612439432,0.4890239612082051,2.7572160318083108,0.0,0.541834996130276,4.216834026940628,0.0,0.6633686890292328,6.285229027846699,0.0,0.8507239798142041,9.050193412633572,0.0,1.1114953403198244,12.458337196904633,0.0,1.4095250717284236,14.940992285889086,0.5310461863479232,1.6026887542603208,21.29096577817797,4.723557697399539,2.0514305604087655,1.075741161498871,0.17326279500101646,0.77352,0.8782314795817447,0.6610144656145716
0.06,balanced_all_equity,50/50 Domestic/International Equity,1.4544036100909072,0.9377295307597953,0.6622013088790575,1.6634031352892096,1.1922452172752651,0.8728923044598399,0.41134,20.07978708978618,28.077218070225502,6.171336109030907,113.14566174309951,0.0,0.4253,1.656858818654337,2.101948974220089,2.6873696789212733,0.0,0.4495348731844743,5.0659178183957945,0.5647174587508162,7.035498552549397,0.0,0.6792632399699872,11.766029836601142,0.0,1.0410669578194456,20.07978708978618,6.171336109030907,1.656858818654337,33.55369986712904,52.37157752079878,2.5289756200952844,54.466807838331654,167.62546536840276,3.7865528145158,75.29848608855988,322.78030902839475,5.02268038481826,149.3909725228749,1870.2575018068667,9.365387200139434,1.075741161498871,0.024078266401210947,0.1217,1.6313719805503006,0.8542952036429671
0.06,domestic_equity,100% Domestic Equity,1.2128021467430063,0.8322959758688551,0.6268107852408406,1.352615620304263,0.986805772981545,0.7517915692158954,0.53678,15.108063489633508,34.79101091688022,0.0,1945.4595466748297,0.0,0.5498,1.3004492870242719,2.4385064832768495,1.0778279668581936,0.0,0.4322384139113193,2.77330293997912,0.5201372822594118,4.265057818531017,0.0,0.5951487107339096,8.018693736533397,0.0,0.8165527141083812,15.108063489633508,0.0,1.3004492870242719,28.356738937573702,23.90403734286359,2.1169077650483885,52.16465545939455,120.71999490237552,3.468588936388137,80.78125090733201,306.6201397406372,5.038641919609995,448.91265266005485,29125.04708460253,26.555467117184207,1.075741161498871,0.060705772078837233,0.26902,1.317484023888377,0.7274832029226137
0.06,international_equity,100% International Equity,1.5667097691656717,0.9710620878971997,0.6704015131056489,1.8291497210830783,1.2669669528715157,0.8916480825267031,0.3661,23.035540431490276,30.15229022351887,13.511471721042943,79.63974475536094,0.0,0.37872,1.838760279282007,2.219032001921624,2.7501892646303143,0.0,0.4556879559382437,5.686238170261025,0.5799865773668786,7.988652904866822,0.0,0.7151346548955024,13.66677526047373,0.0,1.152422713901513,23.035540431490276,13.511471721042943,1.838760279282007,37.837935050006806,74.83208762151799,2.77234058165436,59.073372819766924,202.62478543302964,4.049610988764067,78.21159458990947,351.8889779777203,5.163704478083209,131.10497507722405,912.7099486420638,8.238538203732286,1.075741161498871,0.018492843533395153,0.09198,1.8185589474562645,0.8866399022904791
0.06,sixty_forty,60/40 Domestic Equity/Domestic Bonds,1.178775116122929,0.8452034863455851,0.634425054692872,1.2770655418370254,0.9861048079704737,0.7647729324224303,0.56916,13.276144452025072,19.655086165845848,0.0,96.07046659240599,0.0,0.58714,1.2581158532514713,1.6359693342919872,1.4513477131512074,0.0,0.4346773972425714,3.2012814697090786,0.5266248089222254,4.599342107070248,0.0,0.6063932097223688,7.8819976150358775,0.0,0.8313130799312038,13.276144452025072,0.0,1.2581158532514713,21.91881417228435,10.45480486587115,1.87236107491892,35.7753962264165,50.007814168343536,2.7307946016640443,50.93902099983887,119.33313721037308,3.650103098170899,142.21569584197516,2984.9847675484525,9.066213536218513,1.075741161498871,0.05629500522171281,0.26396,1.2562824640335752,0.7435788017268979
0.06,target_date_fund,Target-Date Fund (glide path),1.26436238727966,0.8750418745011541,0.6411340633322411,1.3757116746466829,1.0670070137714345,0.8201217810933384,0.62024,15.987709960224779,21.077555601567862,0.0,15.189081615352293,0.0,0.64152,1.3957192316984222,1.6879540411116118,2.3312296940432082,0.0,0.435867940120317,4.416982201636415,0.5317191939009114,6.0724503600891255,0.0,0.6186781465265903,9.832887571360288,0.0,0.8771574776346602,15.987709960224779,0.0,1.3957192316984222,25.454941430027052,5.850147620047474,2.065163829662566,39.647699178258534,30.388759467609084,2.9606024291836914,53.2156546345036,62.33011914578277,3.779593322254726,102.07778187507458,260.64454740935906,6.713426627701791,1.075741161498871,0.03690044424416564,0.18694,1.379502272635154,0.8051298110444979
