mean_block_years,strategy,label,cec_crra_gamma2,cec_crra_gamma5,cec_crra_gamma10,cec_ez_gamma2_psi1.5,cec_ez_gamma5_psi1.5,cec_ez_gamma10_psi1.5,prob_ruin,median_wealth_at_retirement,mean_wealth_at_retirement,median_bequest,mean_bequest,p5_bequest,prob_zero_bequest,median_retirement_consumption,mean_retirement_consumption,p1_wealth_at_retirement,p1_bequest,p1_retirement_consumption,p5_wealth_at_retirement,p5_retirement_consumption,p10_wealth_at_retirement,p10_bequest,p10_retirement_consumption,p25_wealth_at_retirement,p25_bequest,p25_retirement_consumption,p50_wealth_at_retirement,p50_bequest,p50_retirement_consumption,p75_wealth_at_retirement,p75_bequest,p75_retirement_consumption,p90_wealth_at_retirement,p90_bequest,p90_retirement_consumption,p95_wealth_at_retirement,p95_bequest,p95_retirement_consumption,p99_wealth_at_retirement,p99_bequest,p99_retirement_consumption,mean_consumption_target,mean_consumption_shortfall,prob_consumption_below_target,median_consumption_replacement_ratio,p5_consumption_replacement_ratio
10.0,bills_only,100% Bills (cash),0.8432913379531318,0.735362547281686,0.6175297317452831,0.8577914195323735,0.7620904867402453,0.654999233225218,0.57932,6.244451944481979,7.075387684884708,0.0,1.270003683325453,0.0,0.61812,0.8533247000265641,0.9051810911413183,0.9521771632439677,0.0,0.43543842405505373,2.0252664379266103,0.5166158439411732,2.75938005158979,0.0,0.5717225396579368,4.199056836714057,0.0,0.686035823138705,6.244451944481979,0.0,0.8533247000265641,9.014951965558957,1.007824849929296,1.0708147770532535,12.342904365263387,3.8362559272527474,1.3048152355427225,14.899836208577437,6.7704866459106015,1.4544072903107608,21.066000902554567,15.799485684583557,1.8137538839498424,1.078193867738679,0.18703022860229182,0.81468,0.8661086391216775,0.6525042783612056
15.0,balanced_all_equity,50/50 Domestic/International Equity,1.3625975687619687,1.0089491849537506,0.7345294598042817,1.591999602397201,1.1764957895476342,0.861777301878146,0.13536,20.280186303077627,27.311785686188525,39.23833046212063,159.31247083906217,0.0,0.1444,1.440902171847101,1.713723542995309,2.8248307240955066,0.0,0.5112854803211889,5.18206136734727,0.6744795055592594,7.162177435737878,0.0,0.7923101499923833,12.06982834874191,8.001015792983985,1.043322377754952,20.280186303077627,39.23833046212063,1.440902171847101,32.93840362479125,110.50414673410093,2.013111238260537,51.66935604177593,255.0316198397466,2.8088723642705133,70.14165053199345,436.7751791131861,3.5380935750544267,142.14804231013173,2279.438191797623,6.403808551644359,1.078193867738679,0.03183479719170583,0.16404,1.4163560802857005,0.8283007574327488
15.0,domestic_equity,100% Domestic Equity,1.1613215755410424,0.865336859691065,0.6618863811961178,1.300743746737104,0.9700295262760971,0.7426158817903461,0.2718,15.156509233576244,32.99254890539836,13.096354610037093,1904.922853613614,0.0,0.28332,1.2076653515426687,1.894315497538046,1.12219484134304,0.0,0.4598368229794626,2.7535490767670243,0.5683976327454374,4.291909368212503,0.0,0.6551627195533195,8.140564728996873,0.0,0.8558092558697774,15.156509233576244,13.096354610037093,1.2076653515426687,27.627907876686777,60.61188600744235,1.7552708669594699,48.92165902330237,197.56303125661077,2.639267547957976,74.6289513494506,430.18595754846694,3.613946110816223,409.88465965256523,36626.453020154186,16.786114444767183,1.078193867738679,0.07299942644876199,0.32408,1.1842812369497815,0.7117356973165846
15.0,international_equity,100% International Equity,1.4574850722041401,1.0523104206166223,0.7418102162310191,1.7478597167707681,1.251746982268738,0.8795993167753208,0.10924,23.41604881561664,29.5061645434447,60.38388180090141,127.61569698209502,0.0,0.1146,1.5613767343091085,1.8028426672563602,2.76089796435636,0.0,0.5221765100417567,5.804907241791422,0.7011061512518627,8.38324426193926,0.0,0.8383074236428179,14.267786903796809,16.20426765153986,1.133076851385031,23.41604881561664,60.38388180090141,1.5613767343091085,37.19618169878292,147.8893073125328,2.1794024307256175,56.37001102346432,312.82153960965184,2.981215195403202,71.99650276735298,462.52857854456676,3.6203887591192796,124.02610195468287,1008.9198563680106,5.691383106469296,1.078193867738679,0.026149573429449274,0.12852,1.549016679538398,0.8402964997185128
15.0,sixty_forty,60/40 Domestic Equity/Domestic Bonds,1.1157107758700717,0.8723289166581543,0.6756634753351166,1.2219275194046253,0.9599498775063965,0.7507213909084994,0.2354,13.146723216119552,19.21015202757322,9.734931648508262,126.75390539007809,0.0,0.25044,1.1550661798372057,1.386581705315953,1.4945102896513582,0.0,0.4720424574066373,3.0849319574646317,0.5834313377847973,4.548187586632428,0.0,0.6709975247944323,7.901970002318188,0.0,0.8568177159049866,13.146723216119552,9.734931648508262,1.1550661798372057,21.897750260372774,35.67507045674497,1.5747394754779864,34.876758882304536,96.49730085389892,2.155193694075498,48.99773893105163,191.51282922970742,2.739686210534084,135.75417810019187,3965.4766351281314,6.171877255984216,1.078193867738679,0.0714773256969039,0.33568,1.135511325829838,0.7245564129299134
15.0,target_date_fund,Target-Date Fund (glide path),1.2084572354742622,0.9349611766050883,0.7038458179898289,1.3113908422920895,1.0351611847089153,0.801837617188153,0.22164,16.06625494351926,20.6818380082725,9.034165852022962,32.90648478466765,0.0,0.23976,1.2690919469960567,1.4455898611665787,2.409295285259428,0.0,0.4871263013594591,4.402019022696527,0.6211416630804565,6.033270752199264,0.0,0.7240969599742928,9.930365839134236,0.25640284685303266,0.9399026015661096,16.06625494351926,9.034165852022962,1.2690919469960567,25.197966604315397,29.90916372220795,1.7081364557881786,38.34962752905311,69.93786265469257,2.2979328929813683,51.46680810124632,121.06545019344489,2.830259177700067,96.52578882741565,420.8937355905629,4.61196980613614,1.078193867738679,0.04780476974212374,0.24024,1.24405716158403,0.7811344596242064
15.0,bills_only,100% Bills (cash),0.843808580033164,0.7355762330380772,0.6177961392810246,0.8583433020916534,0.7624821790382038,0.6551181056791299,0.5862,6.293802822328083,7.127385293451841,0.0,1.2170106279580248,0.0,0.62508,0.8524570074932479,0.9058348889750103,0.966412399742133,0.0,0.4363294715160311,2.0657886663530363,0.5166014734652081,2.7857074117507024,0.0,0.5710775748717845,4.191057496803379,0.0,0.6868672506873599,6.293802822328083,0.0,0.8524570074932479,9.081648583422165,0.9878688717707435,1.0730964964972087,12.395836110659431,3.7364653307728055,1.3029596494526543,14.979171272981167,6.501979028316438,1.4561510770335397,21.372457258850297,15.033394889386694,1.8271414391169905,1.078193867738679,0.1864416912905268,0.81284,0.8664435582411075,0.6538066152528521
20.0,balanced_all_equity,50/50 Domestic/International Equity,1.3686478310826102,1.0116972445979344,0.7279082291768966,1.5984054375258985,1.1823632985070083,0.8622650534171881,0.13856,20.47289492674426,27.033496648540265,39.09787923551541,149.75085242429293,0.0,0.14756,1.4540613358549501,1.7028729130888771,2.852719731767445,0.0,0.5098354051333096,5.308473730506624,0.672621304876124,7.476781167790774,0.0,0.8043814351715382,12.400913856712416,7.879135345040576,1.056656708049283,20.47289492674426,39.09787923551541,1.4540613358549501,32.749001696416016,108.74025496404124,2.003724350321048,50.478245771318505,250.2777707667129,2.7699717950814913,68.18295203891664,431.0681523243261,3.4723727342528763,132.38268813697925,2356.8324224025796,6.065317728178658,1.078193867738679,0.031296868401537295,0.15784,1.4310565127213584,0.82563523112523
20.0,domestic_equity,100% Domestic Equity,1.1601086928200517,0.8646924926350579,0.6581972642605604,1.2977957561505058,0.9694083665759624,0.740330565124602,0.2758,15.186469601691856,31.637036375231776,12.570639378099148,1651.1445310009208,0.0,0.28752,1.2109939540204664,1.8408830777988365,1.0981212515469323,0.0,0.4570725810915385,2.7989991565525516,0.5666303178695973,4.412282546348307,0.0,0.6559991711229631,8.293122053478386,0.0,0.8574032499848216,15.186469601691856,12.570639378099148,1.2109939540204664,27.280845152830693,59.004605593778635,1.739425704282867,47.97393045638,193.5178438751929,2.5908471703161675,72.93455893906183,420.2476259679925,3.5670518796392034,418.77985267034757,40070.65918478648,17.09389045753515,1.078193867738679,0.07281658160514039,0.31912,1.1893934774386836,0.711187934583122
20.0,international_equity,100% International Equity,1.4722577140637703,1.0581963729039956,0.7343828469166934,1.7678047112462152,1.2624175898287278,0.880790705195196,0.10668,23.975614302130303,29.408806327154966,62.044422109252054,124.33559498213766,0.0,0.11268,1.5858924890339594,1.801436491221848,2.8455706178086215,0.0,0.5196407693866288,5.954390726748292,0.7053628010225307,8.77481385101823,0.0,0.8529877090904039,14.772664760133516,17.35536813106435,1.1573474716305006,23.975614302130303,62.044422109252054,1.5858924890339594,37.243954222988584,146.7747891230806,2.181120398719355,55.465778629374796,297.04582551715094,2.9551897242374765,70.41347504477915,446.81342333363835,3.5955189308066275,115.29106021803386,940.5424064284759,5.3978263630831425,1.078193867738679,0.02512495677487239,0.11984,1.5793905528516219,0.8474450131937642
20.0,sixty_forty,60/40 Domestic Equity/Domestic Bonds,1.1136007462679236,0.8703843707364214,0.6713603764942525,1.219012593936229,0.9578526104500876,0.7467041572273568,0.24652,13.216413599309611,19.05297842778492,9.596335463978296,126.75243728839826,0.0,0.26112,1.1534346574568817,1.379383032276831,1.4324557610508495,0.0,0.4666387711871305,3.140163070584098,0.5829588804073952,4.623518444251006,0.0,0.668626938239959,7.951067774431972,0.0,0.8580298924486456,13.216413599309611,9.596335463978296,1.1534346574568817,21.55238570679983,34.63098021090117,1.5631872474337396,34.654968732300155,97.11383215259028,2.1401854783805847,48.057830346027,196.6033123028811,2.7031816573985887,135.66614348621817,3612.4441448657453,6.080039009924561,1.078193867738679,0.07218409688002102,0.33292,1.1386391520566215,0.7223725813209302
20.0,target_date_fund,Target-Date Fund (glide path),1.2094821663186648,0.9356043547117473,0.700213612605479,1.3126484588063525,1.0377951766076903,0.7997804272173488,0.23052,16.226501605675306,20.52579556545778,8.904803166679734,32.83720866928828,0.0,0.2494,1.2708404442015138,1.4387330356452162,2.473797782760077,0.0,0.48581974246530746,4.505319697542604,0.6243721266568838,6.221357533640989,0.0,0.725310260722652,10.182693437713258,0.01870292049929754,0.9441169582053921,16.226501605675306,8.904803166679734,1.2708404442015138,24.983161404049227,29.34704399236611,1.7009349186893683,37.74479771791638,70.68742732917134,2.266148225925388,49.79545227881757,119.98343608971769,2.7732000190253556,94.80516039289026,415.568050175627,4.508846934331014,1.078193867738679,0.047356765085975,0.23348,1.2515056566258203,0.7808820676231203
20.0,bills_only,100% Bills (cash),0.84334646242774,0.7353404790904621,0.6164623290292048,0.8576862458356143,0.762009697792013,0.6532426869995547,0.58856,6.277839185287993,7.080580990028669,0.0,1.191888222421487,0.0,0.62844,0.8523262206556852,0.9044987980868168,0.9560400977543989,0.0,0.43603599051692654,2.054454526958156,0.5157467948927177,2.7955457959404235,0.0,0.5730130098092341,4.259894153898015,0.0,0.6861399905087828,6.277839185287993,0.0,0.8523262206556852,8.987894346029039,0.9701299275459895,1.0716149963857013,12.28432545250256,3.7031897297142877,1.3010518343817936,14.69480706310102,6.322941108753125,1.4501136620954376,20.880734187061908,13.9915291399827,1.8111992104387273,1.078193867738679,0.18689879127233167,0.81616,0.8662926062228171,0.6553900718375388
