age_death,strategy,label,cec_crra_gamma2,cec_crra_gamma5,cec_crra_gamma10,cec_ez_gamma2_psi1.5,cec_ez_gamma5_psi1.5,cec_ez_gamma10_psi1.5,prob_ruin,median_wealth_at_retirement,mean_wealth_at_retirement,median_bequest,mean_bequest,p5_bequest,prob_zero_bequest,median_retirement_consumption,mean_retirement_consumption,p1_wealth_at_retirement,p1_bequest,p1_retirement_consumption,p5_wealth_at_retirement,p5_retirement_consumption,p10_wealth_at_retirement,p10_bequest,p10_retirement_consumption,p25_wealth_at_retirement,p25_bequest,p25_retirement_consumption,p50_wealth_at_retirement,p50_bequest,p50_retirement_consumption,p75_wealth_at_retirement,p75_bequest,p75_retirement_consumption,p90_wealth_at_retirement,p90_bequest,p90_retirement_consumption,p95_wealth_at_retirement,p95_bequest,p95_retirement_consumption,p99_wealth_at_retirement,p99_bequest,p99_retirement_consumption,mean_consumption_target,mean_consumption_shortfall,prob_consumption_below_target,median_consumption_replacement_ratio,p5_consumption_replacement_ratio
98,bills_only,100% Bills (cash),0.8267721856053766,0.7209477395045181,0.604404370548272,0.8384957001208104,0.7465464717979973,0.6415378832544533,0.7483,6.257984594468308,7.094630093780546,0.0,0.8757323970302022,0.0,0.77348,0.8319935590348635,0.8831394133053986,0.9511390526530032,0.0,0.4245524324264889,1.980796549864457,0.4999898723584646,2.7357713182338035,0.0,0.553139247048639,4.1895844903602555,0.0,0.6657725861487049,6.257984594468308,0.0,0.8319935590348635,9.0127155221484,0.0,1.0466176233517697,12.405164482196659,2.2894933645484374,1.2814611081789218,14.882659127990014,5.189858134723776,1.435445357650122,21.15580652559472,15.063611169428885,1.7891364439670485,1.075741161498871,0.20407631408364293,0.84824,0.8443725575929433,0.6401974015753383
103,balanced_all_equity,50/50 Domestic/International Equity,1.3157324904076746,0.9646085994530889,0.7052115441865258,1.4895489889072906,1.1097229171755607,0.8298769491196691,0.21612,20.07978708978618,28.077218070225502,52.088095775970984,475.7296978754721,0.0,0.22154,1.3999930118369557,1.7042607586527592,2.6873696789212733,0.0,0.4797081314287184,5.0659178183957945,0.6186216437016426,7.035498552549397,0.0,0.7358774740662924,11.766029836601142,3.05917140311717,0.9908888698067978,20.07978708978618,52.088095775970984,1.3999930118369557,33.55369986712904,195.75900757619695,1.9991392311767657,54.466807838331654,551.062226224951,2.8694937092904667,75.29848608855988,1048.3074110249922,3.712533689619294,149.3909725228749,7839.726510764937,6.6259584419623465,1.075741161498871,0.03974409336941911,0.19374,1.3786921428239471,0.7930262515373215
103,domestic_equity,100% Domestic Equity,1.122177547361362,0.8347678615617096,0.6424490701943683,1.2310366463980733,0.9276502478814411,0.7194533053598547,0.37528,15.108063489633508,34.79101091688022,10.621623636488804,14774.950871160845,0.0,0.38322,1.1529923786294798,1.9112982788698176,1.0778279668581936,0.0,0.44173172940396044,2.77330293997912,0.5369602258281382,4.265057818531017,0.0,0.6143912436190732,8.018693736533397,0.0,0.81066087419181,15.108063489633508,10.621623636488804,1.1529923786294798,28.356738937573702,94.64219394731614,1.7276257198702716,52.16465545939455,391.1995172177034,2.6605502493910773,80.78125090733201,943.7588963961798,3.734236240074157,448.91265266005485,203041.6449084919,18.0236413913135,1.075741161498871,0.08640132148611336,0.36682,1.1451032816669542,0.6908762243205903
103,international_equity,100% International Equity,1.406525201705611,1.0077468125497293,0.7167178411561979,1.627185260451573,1.1777211127742104,0.8475611555039575,0.17028,23.035540431490276,30.15229022351887,87.94301847861962,282.5333040189109,0.0,0.17456,1.525098374909066,1.7930172068292318,2.7501892646303143,0.0,0.48931113949227606,5.686238170261025,0.6518768525195905,7.988652904866822,0.0,0.7831988413220153,13.66677526047373,13.19529008646481,1.074553053425236,23.035540431490276,87.94301847861962,1.525098374909066,37.837935050006806,274.5720885216816,2.173308630986834,59.073372819766924,677.2074824910538,3.0537773701685857,78.21159458990947,1130.381898884709,3.8221895843867433,131.10497507722405,3007.34022569601,5.919690355547894,1.075741161498871,0.031166655793125556,0.151,1.5059003152760875,0.8161045124697636
103,sixty_forty,60/40 Domestic Equity/Domestic Bonds,1.081561726963516,0.8433162029268431,0.6534241975659065,1.1597555420947103,0.9197905186520099,0.7267038669088561,0.3632,13.249682217898874,19.651795287578214,7.411770293187697,442.6071030181429,0.0,0.37232,1.1147540044721929,1.3651433200163854,1.4310814832954692,0.0,0.44899575804773356,3.1520702894973804,0.5493302692697528,4.559938476842688,0.0,0.6292492279220583,7.846680126887922,0.0,0.8186427229074567,13.249682217898874,7.411770293187697,1.1147540044721929,21.968692599811543,47.80672182934898,1.5446327627428047,35.87841571381974,165.07254843802488,2.1486434196729944,50.9842513542967,362.78600799435975,2.7697089090146534,142.21569584197516,14131.153970001422,6.316301936647367,1.075741161498871,0.08452824781668165,0.37736,1.1040337596113454,0.7024469292982949
103,target_date_fund,Target-Date Fund (glide path),1.1622769060336249,0.8906397620251171,0.6708535975039894,1.2354859890514036,0.983816253771543,0.7713398769711858,0.37962,15.986860242486866,21.07453590313687,4.893618100786464,53.46483106664779,0.0,0.3928,1.2171788773233678,1.4130603283128187,2.3124408935542955,0.0,0.45580478331025354,4.374803745129028,0.5670881264732952,6.030032247938457,0.0,0.6622177124023343,9.815393537548335,0.0,0.8766215772606902,15.986860242486866,4.893618100786464,1.2171788773233678,25.48951463450951,32.832266313623734,1.6790786570715186,39.64149375918954,98.43452850410755,2.3009917088018876,53.2167420996767,186.49674314933202,2.854392606545599,102.07778187507458,829.1993024411138,4.777280815803806,1.075741161498871,0.060274048142072864,0.28632,1.2019666537114868,0.7493718481174533
103,bills_only,100% Bills (cash),0.8140849512485157,0.7096537095103768,0.595758319601091,0.8251729469455478,0.7359008993690551,0.6334664676017691,0.84714,6.257984594468308,7.094630093780546,0.0,0.661262726588039,0.0,0.86078,0.812379252428719,0.8625181749542791,0.9511390526530032,0.0,0.417369073981087,1.980796549864457,0.48839218041923566,2.7357713182338035,0.0,0.5384066871110923,4.1895844903602555,0.0,0.6468056079614611,6.257984594468308,0.0,0.812379252428719,9.0127155221484,0.0,1.0194273921762729,12.405164482196659,0.9013062606216046,1.2607131998448393,14.882659127990014,3.7276273933667894,1.4165633168703882,21.15580652559472,14.637722816422597,1.772740532228729,1.075741161498871,0.22232600701492156,0.87702,0.8243143381350873,0.6274651931379709
