bucket,bucket_index,n_paths,strategy,label,cec_crra_gamma2,cec_crra_gamma5,cec_crra_gamma10,prob_ruin,median_retirement_consumption,p5_retirement_consumption,median_wealth_at_retirement
Low inflation,0,17333,reteq_equity_100,"100% equity, from retirement",1.450538207326692,1.0819105584317958,0.7933627356008889,0.08890555587607454,1.5247527213379146,0.7275243320888675,22.040150127770854
Low inflation,0,17333,retdom_domestic_000,"0% domestic equity, from retirement",1.4502375822347544,1.0804013863609208,0.7910811756106364,0.08284774707205908,1.5226312291674984,0.7278739157197622,22.040150127770854
Low inflation,0,17333,retdom_domestic_010,"10% domestic equity, from retirement",1.454803967938514,1.086662131213683,0.7980540220077057,0.07378988057462643,1.5260681838201733,0.7325414094827423,22.040150127770854
Low inflation,0,17333,retdom_domestic_020,"20% domestic equity, from retirement",1.4568509170051434,1.0896437131645988,0.8022767929355181,0.07050135579530376,1.528036931771506,0.7344573718198336,22.040150127770854
Low inflation,0,17333,retdom_domestic_030,"30% domestic equity, from retirement",1.4568247957991134,1.0898981581431864,0.8030828156505058,0.07194369122483124,1.5284020287552011,0.7343746246930403,22.040150127770854
Low inflation,0,17333,retdom_domestic_040,"40% domestic equity, from retirement",1.4548004578704046,1.0874331326292652,0.8004154022257094,0.07828996711475221,1.5269754869933365,0.7317593559728355,22.040150127770854
Low inflation,0,17333,retdom_domestic_050,"50% domestic equity, from retirement",1.450538207326692,1.0819105584317958,0.7933627356008889,0.08890555587607454,1.5247527213379146,0.7275243320888675,22.040150127770854
Low inflation,0,17333,retdom_domestic_060,"60% domestic equity, from retirement",1.4435400081462555,1.0731121801317132,0.7838109732304106,0.10517509952114464,1.519351056649807,0.7195984752120663,22.040150127770854
Low inflation,0,17333,retdom_domestic_070,"70% domestic equity, from retirement",1.4340355609275113,1.0604665250122476,0.7698675628271584,0.1257716494547972,1.512665019652102,0.7098978250927104,22.040150127770854
Low inflation,0,17333,retdom_domestic_080,"80% domestic equity, from retirement",1.4224991635092257,1.0461538805516628,0.7552350900774213,0.14931056366468587,1.504963225481283,0.6978444791118229,22.040150127770854
Low inflation,0,17333,retdom_domestic_090,"90% domestic equity, from retirement",1.4083546214659806,1.0291286985982986,0.7401088540326327,0.17804188542087349,1.4952813147469226,0.679836619412562,22.040150127770854
Low inflation,0,17333,retdom_domestic_100,"100% domestic equity, from retirement",1.391260471043073,1.0096391287173694,0.7248361883061517,0.21133098713436796,1.4849930212573743,0.6585810811123136,22.040150127770854
Moderate,1,36693,reteq_equity_000,"0% equity, from retirement",1.3927441597583918,0.9781609450910727,0.6901180095846696,0.4352328782056523,1.5318130952912834,0.6059141723634167,24.59058591978097
Moderate,1,36693,reteq_equity_010,"10% equity, from retirement",1.423208222029541,1.0063873744387033,0.7057843099885036,0.3575341345760772,1.5570208652812187,0.6315892045357364,24.59058591978097
Moderate,1,36693,reteq_equity_020,"20% equity, from retirement",1.4489465730605848,1.0320912403368578,0.7209786481976046,0.2901370833673998,1.575116591978871,0.6622525540482768,24.59058591978097
Moderate,1,36693,reteq_equity_030,"30% equity, from retirement",1.4695880330063638,1.0535348959993271,0.7342761360938085,0.2335322813615676,1.5900767219585235,0.6866796743839735,24.59058591978097
Moderate,1,36693,reteq_equity_040,"40% equity, from retirement",1.485296113637037,1.070696344075105,0.7462635407068785,0.19118087918676588,1.601049635228391,0.7065944420536334,24.59058591978097
Moderate,1,36693,reteq_equity_050,"50% equity, from retirement",1.4971348788534968,1.0844089581910439,0.7564907978870059,0.16128416864252038,1.6073700081583508,0.7228706233999058,24.59058591978097
Moderate,1,36693,reteq_equity_060,"60% equity, from retirement",1.5060848835480856,1.0952212108460313,0.7647079124111938,0.14144387212819884,1.6121555916162236,0.7348860713150822,24.59058591978097
Moderate,1,36693,reteq_equity_070,"70% equity, from retirement",1.512790479753421,1.1037884701173055,0.7717427109660546,0.1272722317608263,1.6160891487933808,0.744341306156216,24.59058591978097
Moderate,1,36693,reteq_equity_080,"80% equity, from retirement",1.517535952802481,1.1101508016863297,0.7772272021907949,0.11776088082195514,1.6179907671776617,0.7500852084196927,24.59058591978097
Moderate,1,36693,reteq_equity_090,"90% equity, from retirement",1.5202029531134826,1.1140151292482696,0.7808124236069275,0.11190145259313766,1.618804390121963,0.7544848110119848,24.59058591978097
Moderate,1,36693,reteq_equity_100,"100% equity, from retirement",1.520680176091297,1.11440959730666,0.780849409877236,0.10846755511950508,1.6181785546299787,0.7550404234432022,24.59058591978097
Moderate,1,36693,retdom_domestic_000,"0% domestic equity, from retirement",1.5334568861521247,1.1327901186879528,0.7995330584796195,0.07851633826615431,1.6237198309871639,0.7744807374900101,24.59058591978097
Moderate,1,36693,retdom_domestic_010,"10% domestic equity, from retirement",1.5362029292255184,1.1368682258170497,0.8039822731794525,0.07273866950099474,1.6253621569684313,0.7781213044160473,24.59058591978097
Moderate,1,36693,retdom_domestic_020,"20% domestic equity, from retirement",1.5365025921052036,1.1373879734825612,0.8042705522529131,0.07312021366473169,1.6256808886445209,0.7786177039693839,24.59058591978097
