year,iso,tier,dom_eq,intl_eq,bond,bill,inflation,real_exchange_rate,available,provenance,country
1951,CHE,A,0.14083904271332748,0.2179363031808781,-0.03931263420107867,-0.023544147658333237,0.04776882377355296,1.4442853977767383,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Switzerland
1951,DEU,A,1.0226793929293057,0.10435515657186989,-0.03772433824448729,-0.015169670550810754,0.0765306130570873,5.023228659093334,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Germany
1951,DNK,A,-0.12066299070605202,0.03637521461795501,-0.1282771374297118,-0.049999979314285126,0.10526313461252634,0.7998614488506606,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Denmark
1951,ESP,A,0.09246870375072591,0.15930648605078046,-0.054997006541540605,-0.058737902545642706,0.09427544369956253,0.5743032720824908,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Spain
1951,FIN,A,-0.022303861504682554,-0.06702993766514598,0.09433082527673675,-0.08885186075354068,0.16276372072790557,0.8133184856132852,True,JST/JKKST empirical 1896-2020; inflation 100% empirical,Finland
1951,FRA,A,0.2368118422372001,0.16336214796156656,-0.21343257597514564,-0.11971428511398186,0.16666666666666674,0.8219365738043773,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,France
1951,GBR,A,-0.0075217318176235,0.22370441232383742,-0.17178857239944811,-0.07785228234078145,0.09049773755656121,0.8903951042382796,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United Kingdom
1951,ITA,A,-0.00540509819984436,0.08430077505761346,-0.11516397329978645,-0.08378749992698431,0.1428571428571428,0.8823908466607168,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Italy
1951,JPN,A,0.20497366420707208,0.07712554301410846,-0.10568791990326387,-0.11840325804382501,0.17967767984064276,1.1105847923871663,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Japan
1951,NLD,A,-0.07177722185116409,0.16480394733171577,-0.17520204979402298,-0.08054261304431931,0.11926589947926858,0.8792555267270336,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Netherlands
1951,NOR,A,-0.029921306952973348,-0.019937832889660334,-0.1313825127188053,-0.12382083920062059,0.1584388730938222,0.7956003056109344,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Norway
1951,PRT,A,0.16136806957377492,0.2383523580469038,0.0930875083354632,-0.00012622682968443932,0.013877978528410662,0.629711997334937,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Portugal
1951,SWE,A,0.05335483817677744,0.08750794814444074,-0.11569354246909691,-0.11907894794191975,0.1692307692307693,0.9959586881010015,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Sweden
1951,USA,A,0.16425398947552527,0.15827644242982175,-0.10808717544516622,-0.06251513973730394,0.07941125541125515,1.255928530116108,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United States
1952,AUS,A,-0.26039111265798587,0.004804931957466785,-0.13444784883090877,-0.12569186829933332,0.1722411852087098,0.7015473967969669,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Australia
1952,BEL,A,-0.016290344466993623,0.10230010434711767,0.052314609451512784,0.00462660987019925,0.009330223258913639,1.363901315585624,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Belgium
1952,CHE,A,0.05705456560416389,0.12229631750366976,-0.0033260731889989126,-0.0020271606232771244,0.025194905292108327,1.3601366822340126,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Switzerland
1952,DEU,A,0.1924849548723251,0.14016391370920633,0.04074527775939085,0.0291512758663115,0.021327015170155894,4.626239804463239,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Germany
1952,DNK,A,-0.04735696913622833,9.273228919748355e-05,0.010436564619552113,0.011467625077591359,0.03809551063437233,0.8447350634817823,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Denmark
1952,ESP,A,0.11850415352277888,0.09124721113177703,0.06721528395715248,0.0508648749913132,-0.019854955816310693,0.5533462577444594,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Spain
1952,FIN,A,-0.13694630893149018,0.03406659869091477,0.030030449123066294,0.03774711532868524,0.009976306272602598,0.8369138014206028,True,JST/JKKST empirical 1896-2020; inflation 100% empirical,Finland
1952,FRA,A,0.016569704839996202,0.0070430816836251076,0.1345807909965515,-0.07474411903497047,0.1208791208791209,0.8589934292626171,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,France
1952,GBR,A,-0.09752588198651235,-0.04484018791228972,-0.10244046824635034,-0.07636750010773563,0.10650069156293251,0.9850602618551928,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United Kingdom
1952,ITA,A,0.3929004451566005,0.030821510836956945,0.06606778405742775,0.024548479134848034,0.018595041322313932,0.8820694045333866,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Italy
1952,JPN,A,0.7241663221510193,0.016980543337320242,0.0048624582930894,-0.00942468623544035,0.04989492939566431,1.1020951577884754,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Japan
1952,NLD,A,-0.04733774811029434,0.09676299871391514,0.11061902344226837,0.029804479330778122,0.0,0.8512157013355708,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Netherlands
1952,NOR,A,-0.10166343851463888,-0.04825780630567267,-0.05034639004882124,-0.068830212158982,0.09002677376171331,0.8834006098045287,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Norway
1952,PRT,A,0.15097384258543722,0.16274175009289804,0.0684935045709556,0.01592573498929495,0.0015495867768595684,0.5706762362915148,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Portugal
1952,SWE,A,-0.17044198330194682,0.022132185212904165,-0.08827244668650491,-0.03950920307928807,0.07236842105263164,1.038328635178921,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Sweden
1952,USA,A,0.1463877995310343,0.14142823795724624,-0.011333081902120679,-0.009430111421171894,0.022843942505133663,1.1583896731295042,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United States
1953,AUS,A,0.08362533699720509,0.14434212306299066,0.04283766819873169,-0.011599434018309873,0.04279584156174354,0.7109927323218527,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Australia
1953,BEL,A,0.09795016529357548,0.1834632161539147,0.06885168584925583,0.017358728489212716,-0.003301419610432621,1.338182576395821,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Belgium
1953,CHE,A,0.11191201304414733,0.2057227530925141,0.04536085228465403,0.029744453621671108,-0.006436337723835117,1.3103085754138637,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Switzerland
1953,DEU,A,0.2755753251332773,0.20760352526733383,0.03414422022860819,0.05538958626134005,-0.018561475048005205,4.412656240997625,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Germany
1953,DNK,A,0.0831589131116599,0.12849608057658246,0.07761392760344932,0.03921618960528406,0.009174037800736778,0.8674286733977791,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Denmark
1953,ESP,A,0.024708604510810694,0.06363654653627293,0.03527255103057603,0.01357428890832546,0.016205729171379968,0.6027257372213711,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Spain
1953,FIN,A,0.3414189334390527,0.1868023432397663,0.08457104091422041,0.028308260958578746,0.019878997407087207,0.8085406614150105,True,JST/JKKST empirical 1896-2020; inflation 100% empirical,Finland
1953,FRA,A,0.2562338101863859,0.09720274962223119,0.019328673457494006,0.061207998394966046,-0.019607843137254832,0.8968253888210409,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,France
1953,GBR,A,0.20077737134098284,0.12601223117698712,0.09877941548033409,-0.012786489703543236,0.036250000000000115,1.0070304498239622,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United Kingdom
1953,ITA,A,0.0666509347558022,0.1699123553231372,0.014625424694269862,0.027116201780736482,0.014198782961460488,0.8763413600565115,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Italy
1953,JPN,A,0.4732292784257417,0.1497878280434075,-0.009884991114453068,-0.023962456259129072,0.0655327817820508,1.088813765797371,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Japan
1953,NLD,A,0.22624242305755615,0.14826000356334368,0.08535558730363846,0.030113309621810913,0.0,0.8532599045202366,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Netherlands
1953,NOR,A,-0.031051341364838225,0.17897935443632118,-0.003272762039997157,-0.005059691339886818,0.020161702998670483,0.8758617571619516,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Norway
1953,PRT,A,0.11195823480916567,0.18317050881108332,0.04054910652272814,0.00839892672857978,0.009025270758122872,0.5596296098897683,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Portugal
1953,SWE,A,0.17602913199764925,0.13872923913737223,0.011391674759002823,0.023719511528658366,0.006134969325153339,1.0518350051486764,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Sweden
1953,USA,A,0.0016133766427675056,0.19231659936562573,0.02819500499952987,0.006570557410350952,0.007590966122961174,1.1343518811881999,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United States
1954,AUS,A,0.17794349337243265,0.42144273223212325,0.071653680046879,0.026380101612930362,0.006839471573670597,0.6933423687270431,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Australia
1954,BEL,A,0.40416595103929365,0.3721970193834969,0.05408400345162434,0.0010680187392451135,0.012918184829413759,1.3353775653861255,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Belgium
1954,CHE,A,0.2525760741060219,0.4006209125231801,0.02430865184701836,0.015920514481603698,0.00706697550732116,1.2914233408817575,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Switzerland
1954,DEU,A,0.888160323723789,0.3686245445863654,0.06876160816373234,0.02647333729296819,0.002364077033739198,4.318863135926861,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Germany
1954,DNK,A,0.15272089838981628,0.4272909386663688,-0.0535714291036129,0.05000000074505806,0.0,0.8435515336011764,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Denmark
1954,ESP,A,0.24510213062171538,0.4225491465241451,0.039622463536971964,0.017477734551503588,0.01230716344221916,0.5855832595154106,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Spain
1954,FIN,A,0.05448929965496063,0.27230742184469703,0.04940541833639145,0.04935000091791153,0.0,0.8808842997887669,True,JST/JKKST empirical 1896-2020; inflation 100% empirical,Finland
1954,FRA,A,1.1585566997528076,0.3462339247059376,0.09001980721950531,0.03590000048279762,0.0,0.8803336601731068,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,France
1954,GBR,A,0.4528661877760347,0.3731472500410311,0.03687402865199263,-0.00490672228954514,0.022919179734619988,1.002050499510481,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United Kingdom
1954,ITA,A,0.30846754709879587,0.3874187823019408,0.023732647751317115,0.010133335084626438,0.031249999999999778,0.8692609800625544,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Italy
1954,JPN,A,-0.1346000387826657,0.3142850784369886,-0.0010517266194025598,-0.022849699845390314,0.06431937741960092,1.160839407931188,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Japan
1954,NLD,A,0.6629032520337446,0.307001240938348,0.009998073422728515,-0.009861798765965935,0.039999981062632584,0.8802648454908075,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Netherlands
1954,NOR,A,0.23842328137554492,0.3777168970110829,-0.03222318470163088,-0.028096061800386707,0.044341894060994536,0.8773355048838336,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Norway
1954,PRT,A,0.2919453368588343,0.3873882898461538,0.11811351557366123,0.009502408796029593,0.007922310247891806,0.5555345355468827,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Portugal
1954,SWE,A,0.37429757262721197,0.37598223707005185,-0.028428723595359084,0.023757575091087446,0.0060975609756097615,1.0483471523461474,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Sweden
1954,USA,A,0.4651078793619292,0.3950419535201297,0.06284436212029942,0.011527380161749923,0.003611232177324064,1.1115691352932129,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United States
1955,AUS,A,0.08096897158392058,0.1525001862163713,-0.11587972599130703,0.01716926234084637,0.020380814911835188,0.6937128866957906,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Australia
1955,BEL,A,0.29012039379191323,0.17600316308352348,0.04535156871598289,0.01899835731891697,-0.004905166775670322,1.296446675963851,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Belgium
1955,CHE,A,0.05006514917286098,0.17517129101781448,0.005380294661410323,0.013698534466550782,0.00935662438533269,1.2707256781838934,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Switzerland
1955,DEU,A,0.09237617874715709,0.16812246371074435,0.08454164146033016,0.014550370035963711,0.016509412745893126,4.264123815324073,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Germany
1955,DNK,A,0.10082135773838918,0.059476046612536804,-0.010875606659137227,0.0031965588548774626,0.05454574975812099,0.9123208053569539,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Denmark
1955,ESP,A,0.32387271479113444,0.11583122899429155,0.002813071724657279,-0.009843623641430654,0.04023972770584838,0.595859275596938,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Spain
1955,FIN,A,0.6516518221188101,0.19911656728531701,0.10134631261547278,0.08655206476316013,-0.02917675544794185,0.8243617033996679,True,JST/JKKST empirical 1896-2020; inflation 100% empirical,Finland
1955,FRA,A,-0.04617027259699191,0.2340294148567963,0.06469110244571574,0.02138613710309012,0.010000000000000009,0.8312166110548805,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,France
1955,GBR,A,0.055125286415905306,0.11258792424458486,-0.14456029840056184,-0.012570144485276491,0.050707547169811074,1.0378736699885374,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United Kingdom
1955,ITA,A,0.04319040433448906,0.1445832386098016,0.009087404564899648,0.011061766458784872,0.030303030303030276,0.8772008542864543,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Italy
1955,JPN,A,0.22582414834430886,0.12125545596913656,0.07601555629234613,0.05253590383003015,-0.01191019202146315,1.1823024336015349,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Japan
1955,NLD,A,0.20573558085654797,0.17568681291032573,-0.02488782548068702,0.010253280943299359,0.019230988089032897,0.8586448811103577,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Netherlands
1955,NOR,A,0.07868688458691975,0.12868720221908192,-0.09041031945295586,0.010361938626539668,0.008549471661863262,0.8953261661066937,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Norway
1955,PRT,A,-0.03519595977351131,0.15362026632819692,-0.03436221573378473,-0.015692911382425567,0.03372210953346855,0.5588545175858053,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Portugal
1955,SWE,A,-0.05216886455901959,0.10222312880988538,-0.06293251048938364,0.009371680232275859,0.027272727272727337,1.102146867276303,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Sweden
1955,USA,A,0.34776507212314534,0.17021944934965605,-0.009618100357524306,0.018874244995518152,-0.0025746014020719965,1.080825143375243,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United States
1956,AUS,A,0.013567299453258297,0.021921663723421192,-0.06538206549161318,-0.014571662253260675,0.06258360955777298,0.713776401328742,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Australia
1956,BEL,A,-0.05160975767631093,0.06202700553260443,-0.017404239481275008,-0.013869606482907249,0.028261583963194115,1.2915501230810797,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Belgium
1956,CHE,A,0.006040127072067802,0.06679984063271416,0.005768564968128498,0.00811399248871103,0.015063779651429465,1.256306621386905,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Switzerland
1956,DEU,A,-0.0725536403214061,0.05605643228516577,-0.08016130772846686,0.020943416899289025,0.025522062300496584,4.27601293358215,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Germany
1956,DNK,A,0.10334793156459599,0.07448446874351733,-0.01552106946912446,-0.0003252118778164226,0.06034483539394686,0.8908343936484369,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Denmark
1956,ESP,A,0.4113919593218729,0.15802686663795829,-0.04640291123542006,-0.027017571845114108,0.05860082312348336,0.5334634419530331,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Spain
1956,FIN,A,-0.07757124707057572,-0.024593290318474015,-0.016953777668750836,-0.05309853396925568,0.10998877665544327,0.8912240694332961,True,JST/JKKST empirical 1896-2020; inflation 100% empirical,Finland
1956,FRA,A,0.0017501817872893621,0.0882240274122763,-0.06144456042406632,0.002133653678286773,0.029702970297029507,0.8067449425595641,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,France
1956,GBR,A,-0.1362345717060146,0.0071589807779439685,-0.07744291834056127,-0.0020229458260243582,0.05162738496071828,1.092713617962672,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United Kingdom
1956,ITA,A,0.016142559903008502,0.03179650011016677,-0.00029118188789922783,0.011937144611562811,0.02941176470588247,0.8943243776166869,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Italy
1956,JPN,A,0.4580787382083855,0.05148619058791093,0.05867358568607428,0.03537758869794505,0.004464468285235279,1.1538038752977027,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Japan
1956,NLD,A,0.09025297341393679,0.056952387378183644,-0.09125909025436763,0.011848085544441389,0.01886768856969301,0.8520829719948081,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Netherlands
1956,NOR,A,0.13500977728059382,0.01602804559711557,0.004032682913973851,-0.015724771964257478,0.037717877893132856,0.9193621192162897,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Norway
1956,PRT,A,-0.05073568563167841,0.04308657597448695,-0.018523421889097613,-0.022899436518458938,0.043904831984302284,0.56624558694634,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Portugal
1956,SWE,A,-0.02311970396072005,0.05185905904037935,-0.04385477948666994,-0.00937724675397178,0.05014749262536866,1.1061121238570168,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Sweden
1956,USA,A,0.04650851688351332,0.0644625118696045,-0.07099612533645194,0.00386779639470225,0.014741097807494885,1.0682212195362129,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United States
1957,AUS,A,0.13881586788564593,-0.049922054925939374,0.01565552400128878,0.020445364852139436,0.02474863893168977,0.7197600853583922,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Australia
1957,BEL,A,-0.20351131637078668,-0.030405888932357406,-0.10913501824615823,-0.014965984722786208,0.03163950143815897,1.306587029710717,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Belgium
1957,CHE,A,-0.11979311589982944,-0.01961504238158418,-0.01145897761336101,0.004751732515357432,0.01959681926773249,1.2509077141631555,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Switzerland
1957,DEU,A,0.05569782218967312,-0.032094393274970434,-0.022943876226930948,0.01810165181542689,0.021116111472426757,4.260835324237633,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Germany
1957,DNK,A,0.07986976127015888,-0.12395076283946294,0.07901915526286007,0.03169157378202292,0.027438844705397925,0.9721708005882707,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Denmark
1957,ESP,A,-0.014074297712716177,0.07055284734612965,-0.08473913578841308,-0.07019511917300969,0.10775929506128379,0.48572599137683464,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Spain
1957,FIN,A,-0.23760875460476905,-0.04027969655310537,0.028492652282216424,-0.057194935770377264,0.11279631502078424,0.9124375841422613,True,JST/JKKST empirical 1896-2020; inflation 100% empirical,Finland
1957,FRA,A,0.09050740780086697,0.1287577202895418,-0.014853415139224557,0.005174312296263528,0.04807692307692313,0.6947044694039569,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,France
1957,GBR,A,-0.04612559643033254,-0.06969331294684367,-0.09772285433890016,0.009321375628445372,0.03842049092849509,1.1374620451108384,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United Kingdom
1957,ITA,A,0.021972634947635905,-0.023758936701720135,0.05138553280225944,0.02702817079466846,0.014285714285714235,0.8859559387255996,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Italy
1957,JPN,A,0.14085236085380082,-0.053706105576316165,0.0311208666495002,0.08401720940091728,0.031110938384517173,1.1676282640193258,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Japan
1957,NLD,A,-0.13062404184314147,-0.06956769023068698,-0.16148376904281236,-0.02464989546922869,0.060956845595571574,0.8919196774427858,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Netherlands
1957,NOR,A,-0.1410126037905658,-0.03582566143649646,-0.012676700238385852,-0.005776506824091476,0.02753556677374891,0.9312069027858257,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Norway
1957,PRT,A,-0.03452048434431565,-0.010683843015470762,0.005863684410916781,0.019760394197185782,0.0002349624060149491,0.5559913116498689,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Portugal
1957,SWE,A,0.0378270311060771,-0.06295047692312816,-0.021162516908139417,0.0010107527737335253,0.04494382022471921,1.137289302881964,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Sweden
1957,USA,A,-0.1227844380675327,-0.03381689584048164,0.04212230670722783,-0.00945125296679905,0.033926874865916945,1.0785795328323038,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United States
1958,AUS,A,0.17357216293687627,0.17522550292437367,0.07882635238134017,0.02936788309027727,0.013146045159908804,0.6970977546483915,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Australia
1958,BEL,A,0.14593569335587553,0.17061887577175971,0.19001496111581107,0.00828110180590147,0.013011152416356753,1.2719922827527665,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Belgium
1958,CHE,A,0.20548430244653915,0.17257321774828527,0.009510514676312587,0.009920710590882509,0.018380273377176737,1.2120291564071008,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Switzerland
1958,DEU,A,0.5781710240619073,0.1294031825700983,0.10401632636877833,0.009732815385447458,0.020864117840537322,4.189681554235565,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Germany
1958,DNK,A,0.05801648291965389,0.18647977426558082,0.17489288900081634,0.04878733811427094,0.007314155359709584,0.9389015473064624,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Denmark
1958,ESP,A,-0.22214434338204658,0.05889216049694723,-0.06872182063335985,-0.0914469268447845,0.1336707009888507,0.5308758881357986,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Spain
1958,FIN,A,-0.006924149905323418,0.07288326979280502,0.0770386920678976,-0.022585970640411124,0.06602725896012118,0.9724413840736112,True,JST/JKKST empirical 1896-2020; inflation 100% empirical,Finland
1958,FRA,A,-0.20228992086648956,0.08915593584423465,-0.026496130466461376,-0.07140719705820098,0.1467889908256883,0.7382843566206602,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,France
1958,GBR,A,0.4360978269910478,0.1614937429569101,0.13753593853720414,0.01635244829983984,0.02877697841726623,1.0983445603705404,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United Kingdom
1958,ITA,A,0.2566681855345425,0.1474102732689182,0.0955320533416042,0.01014520692294596,0.028169014084507005,0.8735853936167858,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Italy
1958,JPN,A,0.1301389168630942,0.16917398050514398,0.06780257693089942,0.10163168382944265,-0.004310321618913315,1.138994382191277,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Japan
1958,NLD,A,0.3731049523527843,0.14383068727606751,0.031836474101953005,0.014892613348091777,0.021818326055186743,0.8764880616325632,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Netherlands
1958,NOR,A,-0.07936142594131157,0.09867408060334926,0.010126142381299053,-0.02600353392606214,0.048771773112997074,0.9745119109043826,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Norway
1958,PRT,A,-0.06286716153616556,0.18729114176056272,0.055718576319036206,0.006822892763203914,0.01432933991073515,0.5400783108525509,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Portugal
1958,SWE,A,0.1731564262785863,0.11186848181781173,0.011498991784054002,0.0035371141335398537,0.043010752688172005,1.1601465777833808,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Sweden
1958,USA,A,0.3333005940167395,0.14510018393688173,-0.0765438797404634,-0.0017094638117031158,0.02730021342186406,1.0611072870759448,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United States
1959,AUS,A,0.4169188854394521,0.30460338762136563,0.05349945034250747,0.021104616787068986,0.0184069134958178,0.6976720753613123,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Australia
1959,BEL,A,-0.03900310948063401,0.3449543362518628,0.024577622968714907,0.004216011996265756,0.012232415902140525,1.264044934500443,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Belgium
1959,CHE,A,0.3003598211272447,0.35109600348034764,0.07217213103853015,0.034095984610799546,-0.006459085051341851,1.1803588402734748,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Switzerland
1959,DEU,A,0.8020193050411388,0.28710878895152137,0.08119820134634681,0.017116146891777095,0.009766684780961654,4.168763238450842,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Germany
1959,DNK,A,0.28001262218049083,0.3144397946128472,-0.006267854898330039,0.03360252200094971,0.017275316484425263,0.9391989120429619,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Denmark
1959,ESP,A,-0.1182709457781922,0.29347204139036953,-0.023398658187822163,-0.0401026232080941,0.0730313721367104,0.5497056133187869,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Spain
1959,FIN,A,0.4097801798305234,0.25399733623168874,0.10834651897061875,0.024041797526943798,0.015437067904157553,1.0101236963138525,True,JST/JKKST empirical 1896-2020; inflation 100% empirical,Finland
1959,FRA,A,0.1911519375958839,0.255008952399147,0.07859712290136445,-0.021898496447873117,0.06399999999999983,0.7746880589942358,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,France
1959,GBR,A,0.5393956995531246,0.3136984264179674,0.0038151866502043053,0.02764031624693364,0.005994005994006235,1.0858533631911846,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United Kingdom
1959,ITA,A,0.6040031909942627,0.30885321331831994,0.0766841247677803,0.03629999980330467,0.0,0.8639785424888958,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Italy
1959,JPN,A,0.5242994121736835,0.34940857508009215,0.05407366372775502,0.07423242346838266,0.008658162123880597,1.099109768470555,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Japan
1959,NLD,A,0.31356714682926623,0.31906956927106433,0.005853993256976997,0.026427274858835226,0.010675821298671728,0.8724855864089822,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Netherlands
1959,NOR,A,0.10718372556955136,0.320212524638426,0.030996348617582825,-0.00038077108078282684,0.021889106549698,0.978840880567609,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Norway
1959,PRT,A,0.09760419498171125,0.3381759248624632,0.006242853576796437,0.006710856701646506,0.013200555812876269,0.5358183594673779,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Portugal
1959,SWE,A,0.471595616596739,0.3175201200330735,0.030551480324676916,0.03698209896112048,0.0077319587628865705,1.147518299963888,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,Sweden
1959,USA,A,0.12783232548488677,0.33520964149105037,-0.034633489403492534,0.019145280532027575,0.009319906512393006,1.0534475319612424,True,JST/JKKST empirical 1890-2020; inflation 100% empirical,United States
1960,AUS,A,-0.09627463741899689,0.09032272229287708,-0.04970342575554487,0.005755763966494021,0.037925945039750664,0.7053314801495791,True,JST/JKKST empirical 1900-2020; inflation 100% empirical,Australia
